id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25,per_straight,per_10_45,per_45_90,per_90_120,per_120_170,per_back
543001,3595,1,3595_1,1570,23.033603232482818,-0.0,23.033603232482818,-0.0,2.964,23.0336,36162.75707,33.92359,33.92359,100.305,30,28,1.911,1.783,90.023663529831097,0.78511170313928191,1,1,4.65,4.395,52.471559176579248,52.492345470088566,53.430618356633822,55.30484646759043,59.512780869417931,65.185803009323863,68.046773753219597,74.744881296942211,83.904138454997025,90.0,5.502726596880682,8.065358020571685,4.648655719665718,1.1180339887479425,1.9924858845180768,1.3453624047059107,0.7615773105867729,1.1401754250991396,0.31622776601683794,1.2000000000007276,23.17252,1e-05,88.235,0.0,2.941,0.0,8.824,0.32636,84.2401,19,8.226,24.49738,12.739000000000001,44.076000000000001,43.185000000000002,7.0,-0.46611362600803236,5,290.19999999999999,7,1399,1.8816327618324,39.572497629517564,14290.079928479123,7226.2976485231393,130.22222222222223,11.411495179082459,39.02439,37.73713,6,2,7.771,8.408,1.975,1.338,95.28662420382166,3.5031847133757963,1.0828025477707006,0.12738853503184713,0.0,0.0
543002,3595,10,3595_10,763,5.9169762898793721,-0.0,5.9169762898793721,-0.0,13.125,5.91698,4514.65291,20.16928,20.16928,180.0,15,18,1.966,2.359,29.559758557482397,1.0924860487104733,0,0,6.16,6.946,100.30484646876708,103.24051991516799,104.03624346792657,108.92464441605213,169.6951535312329,171.86989764584399,180.0,180.0,180.0,180.0,0.20000000000004547,0.31622776601655034,0.1999999999999993,0.6082762530298248,1.1180339887500372,0.2236067977499726,0.20000000000000284,0.20000000000000284,0.20000000000000284,0.20000000000000284,5.97864,6e-05,0.0,31.25,12.5,0.0,56.25,0.32135,31.27273,21,2.649,7.02274,3.9319999999999999,49.017000000000003,47.051000000000002,9.56,-0.0961658429023162,10,46.200000000000003,6,190,0.43559961027830463,13.254578901656268,624.65849005816267,429.62235939795528,16.852071005917161,4.1051274043465646,29.01716,31.35725,5,2,10.878,11.796,2.752,3.145,75.49148099606815,15.203145478374836,6.290956749672346,2.0969855832241153,0.1310615989515072,0.7863695937090432
543003,3595,100,3595_100,416,13.06219434877541,0.0222,13.06219434877541,0.0222,5.26,13.06219,5433.87285,23.08463,23.08463,161.565,7,6,1.683,1.442,43.092155717896617,0.98429778773636822,0,1,6.01,6.971,44.999999999993904,45.000000000006118,50.906141113763631,54.462322208019579,57.893744044881501,71.565051177081656,74.931511840503077,78.690067525971642,78.690067525997705,93.366460663399025,1.1313708498986128,0.1414213562373266,1.6492422502469772,2.4331050121192654,0.5000000000000113,0.4472135954998436,1.2041594578792036,0.2236067977500171,1.1401754250991705,0.14142135623742205,13.12276,0.02989,44.444,22.222,11.111,11.111,11.111,1.22345,54.22141,6,5.734,13.57746,7.2119999999999997,48.558,44.231000000000002,10.0,-0.7323944665685282,3,50.666666666666664,8,99,0.2419988429371171,4.6356240285839805,461.49117652253682,468.22874749670763,0.0,0.0,39.25,33.25,3,1,9.375,11.779,2.163,3.125,92.0673076923077,5.528846153846154,1.9230769230769231,0.2403846153846154,0.2403846153846154,0.0
543004,3595,101,3595_101,253,7.773140489549303,-0.0,7.773140489549303,-0.0,15.079,7.77314,1966.60454,58.42782,58.42782,171.87,4,5,1.581,1.976,46.428840289413024,25.513418605194374,0,8,12.648,12.253,79.695153531237622,79.695153531237622,87.981897327442738,94.763641690722139,95.194428907736409,95.194428907736409,124.69515353123764,127.55639205302913,168.6900675259773,169.50852298766534,1.118033988749905,1.118033988749905,18.69679116854016,0.09999999999990905,1.1045361017186375,1.1045361017186375,0.14142135623734164,7.545197147855041,0.509901951359283,1.2041594578791541,8.00286,0.00011,0.0,40.0,40.0,0.0,20.0,4.65503,83.36412,7,5.004,9.09528,3.9529999999999998,51.779000000000003,44.268999999999998,0.0,0,4,45.5,24,68,10.331813102012854,17.305900911568109,283.00022010290382,483.88073546660689,21.1875,4.6029881598804918,26.85185,21.2963,9,8,16.996,15.81,7.51,8.3,71.14624505928853,18.181818181818183,7.509881422924901,1.1857707509881423,1.5810276679841897,0.3952569169960474
543005,3595,102,3595_102,287,6.6387735479697518,0.0,6.6387735479697518,0.0,8.73,6.63877,1905.32801,14.62395,14.62395,180.0,7,5,2.439,1.742,21.897312956477464,0.92601640557145271,0,1,6.272,6.62,44.362287722720993,44.9999999999593,44.999999999967429,45.000000000024436,62.102728969073624,82.874983651082957,97.125016348859475,97.125016348873615,134.99999999999898,179.99999879258175,5.824946351684263,0.14142135623740196,0.09999999999999432,0.14142135623724117,0.28284271247448234,1.1401754250990233,1.1401754250991705,0.14142135623724117,0.10000000000013642,0.28284271247466325,6.75449,0.00061,0.0,0.0,66.667,0.0,33.333,0.34669,21.77126,7,3.733,8.18616,6.9690000000000003,46.689999999999998,46.341000000000001,6.0,-0.4269083030318419,4,55.0,5,119,0.1618705630888318,7.6228171884685336,423.04088096225314,471.11083280923185,32.399999999999999,5.6920997883030831,33.62069,32.75862,3,1,8.362,12.195,2.091,2.091,78.74564459930313,18.466898954703833,1.0452961672473868,0.6968641114982579,0.34843205574912894,0.6968641114982579
543006,3595,103,3595_103,201,4.9523800792896795,0.0,4.9523800792896795,0.0,20.777,4.95238,995.4284,15.7496,15.7496,172.875,4,4,1.99,1.99,26.273235032841814,1.1536462283818683,0,0,5.473,5.473,89.999999999993491,91.548157698977718,94.184916125118406,94.763641690724626,99.462322208025626,104.03624346791163,104.03624346792553,135.00000000001629,153.43494882292202,168.69006752598079,0.22360679774995354,0.3162277660168374,1.140175425099138,1.2041594578792154,1.2165525060596611,1.1661903789690424,1.3038404810405428,0.10000000000002274,1.118033988749895,1.118033988749895,5.19177,0.00201,0.0,0.0,50.0,0.0,50.0,0.81348,21.11208,6,3.167,6.37515,0.0,53.234000000000002,46.765999999999998,9.5,-0.256966863409384,3,34.666666666666664,8,75,0.47377876899076332,12.76973123359622,286.3547013246008,314.45792432574899,5.2222222222222223,2.2852182001336816,29.67742,30.96774,0,0,10.448,12.935,2.488,3.98,64.17910447761194,18.407960199004975,12.437810945273633,2.985074626865672,1.492537313432836,0.4975124378109453
543007,3595,104,3595_104,976,22.521218482207939,0.0,22.521218482207939,0.0,3.471,22.52122,21980.70924,40.45108,40.45108,180.0,17,25,1.742,2.561,110.79046602747523,0.83425156169441639,1,1,3.996,4.508,44.571628321948623,45.000000000521091,50.861754214071226,56.494607997307227,83.659808254090109,84.920392139985452,87.931101383783428,95.194428907854416,100.30484646861596,100.304846468766,5.390732788777699,0.14142135623653776,3.96232255123179,1.3000000000006717,0.9055385138137411,2.280350850198276,7.16937933157478,0.10000000000218279,0.09999999999854481,0.09999999999999964,22.74279,0.00011,76.19,14.286,0.0,4.762,4.762,0.24503,49.76767,15,15.592,23.91595,13.32,41.189,45.491999999999997,0.0,0,1,894.0,894,894,71.787470874058556,71.787470874058556,0.0,21949.916304362127,44.240000000000002,6.6513156593263565,35.36453,44.5049,9,5,6.66,7.275,1.947,2.254,95.28688524590164,3.6885245901639343,0.6147540983606558,0.3073770491803279,0.0,0.10245901639344263
543008,3595,105,3595_105,434,2.3841791012375255,0.0,2.3841791012375255,0.0,9.492,2.38418,1034.73373,14.28881,14.28881,180.0,6,6,1.382,1.382,16.569238400318994,0.68387694928520848,0,1,4.147,6.682,109.98310652189967,119.7448812969422,153.43494882292211,155.5560452195835,173.99099404250546,180.0,180.0,180.0,180.0,180.0,0.19999999999998863,0.141421356237309,0.22360679774997883,1.2083045973594573,0.44721359549995715,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,2.43732,0.00057,0.0,0.0,11.111,22.222,66.667,0.00438,25.58682,17,2.098,6.49871,43.779000000000003,32.258000000000003,23.963000000000001,12.5,-0.6464824068213044,4,29.0,9,42,1.7949689118761596,11.021451744150809,138.37523331765303,247.12877624483772,534.14876033057851,23.111658536993371,24.84076,22.92994,2,1,5.76,8.295,2.074,1.843,84.7926267281106,8.986175115207374,2.7649769585253456,1.3824884792626728,0.4608294930875576,1.6129032258064515
543009,3595,106,3595_106,300,8.7903034436165672,0.0,8.5379207976204512,0.0,7.357,8.7903,2637.09103,21.55945,75.71479,146.31,8,8,2.667,2.667,38.953008453560145,2.3455173410695114,0,2,9.333,9.333,41.74217739279311,41.933514498873059,45.0,82.874983651096699,86.633539336570422,90.000000000019469,90.00000000001998,93.814074834314411,131.63353933657044,143.13010235416249,3.361547262794229,3.1016124838541597,0.10000000000002274,0.2828427124746029,0.2828427124746029,0.14142135623724494,1.131370849898605,1.0630145812734941,1.2041594578792414,0.5,8.74366,4e-05,16.667,16.667,33.333,33.333,0.0,5.88122,45.85015,12,5.585,10.27419,6.6669999999999998,46.0,47.332999999999998,16.0,-1.1825339003612445,4,57.5,21,122,28.887881268975349,22.041105823042191,586.00290039198478,636.26348020844193,41.1875,6.4177488264967177,21.68675,24.49799,7,5,12.0,14.333,4.667,5.0,84.0,13.0,1.0,1.0,1.0,0.0
543010,3595,107,3595_107,1136,25.006772150100215,0.0,25.006772150100215,0.0,4.01,25.00677,28407.69316,40.08853,40.08853,161.565,22,26,1.937,2.289,107.02046635128212,0.9130568094995094,1,0,4.049,5.37,77.471192290345783,91.041626676056296,93.366460663430473,104.03624346739005,115.01689347757133,116.56505117707799,133.42344994481621,134.9999999999996,149.22596389875162,153.4349488228178,0.14142135623653776,4.2190046219466595,0.14142135623731025,1.1661903789692474,1.1704699910704706,1.5811388300841895,0.5385164807134515,0.22360679774997896,1.9235384061671335,0.4472135954999579,25.22633,4e-05,92.0,0.0,0.0,0.0,8.0,0.38476,62.36794,17,15.383,25.98799,7.923,46.743000000000002,45.335000000000001,0.0,0,2,530.0,9,1051,1.1981840452166042,64.458574284413814,14151.595995073172,14185.379823931629,72.222222222222214,8.4983658559879736,36.23056,35.86459,3,1,8.187,9.331,1.673,2.025,94.98239436619718,3.3450704225352115,0.7922535211267606,0.44014084507042256,0.44014084507042256,0.0
