id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25,per_straight,per_10_45,per_45_90,per_90_120,per_120_170,per_back
376401,28,1,28_1,574,16.612163053805059,-0.0,16.612163053805059,-0.0,3.795,16.61216,9535.38159,25.18293,25.18293,153.435,18,17,3.136,2.962,69.253181530937013,0.82746399580868024,1,0,5.575,4.704,34.765197236576789,39.400660663477531,45.707319368554813,55.165353367723228,59.036243467932216,63.434948822832446,66.801409486323735,71.565051177099164,89.999999999873793,122.47119229084392,2.009975124224178,6.029925372672525,4.16773319683521,8.013114251026295,0.6708203932500386,0.3162277660167301,0.14142135623742205,1.1313708498985726,0.1414213562368593,1.3038404810403554,16.88782,0.00021,75.0,16.667,0.0,0.0,8.333,0.31811,60.02998,11,8.456,18.37102,8.7110000000000003,49.826000000000001,41.463000000000001,0.0,0,2,247.0,89,405,19.783308540876686,28.375886302954907,3373.4863300090556,4759.1797026740596,16.888888888888889,4.1096093353126513,37.37958,33.52601,0,0,6.098,6.794,2.091,0.871,93.20557491289199,5.2264808362369335,1.2195121951219512,0.0,0.34843205574912894,0.0
376402,28,10,28_10,501,17.154083304642477,0.01356,17.154083304642477,0.01356,2.203,17.15408,8594.19574,25.51568,25.51568,35.427,5,7,0.998,1.397,42.869302224891285,1.9536376162704592,1,1,9.182,9.381,12.477223098442753,12.88539584553898,13.242231795541286,19.168278228045992,19.508668934680387,22.703630647875176,24.44233524908045,25.551887379758725,28.802677043843932,30.236751275457163,7.324616030891979,7.78781098897463,7.242237223399693,7.433034373659112,7.90253124005195,6.1611687202998695,6.935416353760406,6.661080993352031,2.2203603311172655,5.440588203494328,17.16196,0.03012,54.545,27.273,18.182,0.0,0.0,0.37829,39.25712,6,9.136,17.15408,0.0,51.896000000000001,48.103999999999999,0.0,0,1,253.0,253,253,8.2620655831566623,8.2620655831566623,0.0,5718.427563070788,0,0,35.32934,32.73453,2,2,15.369,16.168,2.794,2.196,96.6067864271457,3.3932135728542914,0.0,0.0,0.0,0.0
376403,28,100,28_100,552,12.354171991992724,0.0,12.354171991992724,0.0,4.961,12.35417,6819.50294,27.21544,27.21544,101.31,11,7,1.993,1.268,72.490177145885795,1.1843324090064213,0,3,3.442,3.986,27.597295868641925,28.214160685231469,33.424811182605254,33.690067525989818,36.922547095315267,38.32553095287232,45.000000000000021,56.309932474010196,74.744881296954247,74.744881296960259,4.535416188179052,9.013878188659973,5.9908263203001635,0.14142135623718088,5.608029957124032,1.8384776310852067,4.5,0.5099019513592606,1.1401754250989784,0.1000000000003638,12.4513,0.0,50.0,8.333,8.333,16.667,16.667,0.00241,40.15424,14,7.865,14.44233,21.739000000000001,41.304000000000002,36.957000000000001,0.0,0,1,465.0,465,465,52.820306622558611,52.820306622558611,0.0,6808.5167217638,488.22222222222223,22.095751225568733,41.52542,34.95763,3,3,7.79,9.601,1.63,1.812,84.60144927536231,14.492753623188406,0.7246376811594203,0.18115942028985507,0.0,0.0
376404,28,101,28_101,687,10.338384735533353,0.0,10.338384735533353,0.0,6.791,10.33838,7102.47031,24.86765,24.86765,105.255,16,14,2.329,2.038,58.010406591386456,0.71166049569444634,0,0,4.221,4.221,71.565051177175704,75.735487701921542,75.963756532066071,78.690067525931184,81.573030978526319,82.874983651196416,86.633539336544814,100.00797980138321,100.00797980146342,100.00797980150473,0.1414213562375828,1.044030650891042,0.5830951894845067,1.1401754250989684,0.2236067977497756,1.140175425099477,0.14142135623726126,1.220655561573266,1.2206555615735266,0.14142135623766322,10.46739,0.0,26.667,13.333,26.667,20.0,13.333,0.02853,61.0126,19,6.141,12.01176,10.189,48.472000000000001,41.338999999999999,0.0,0,6,92.5,12,186,0.34508096248753067,31.106598633734254,1128.4605671033271,1177.6579716848605,134.56,11.6,40.60914,36.04061,2,1,8.006,9.17,1.747,2.329,81.6593886462882,15.86608442503639,1.8922852983988354,0.5822416302765647,0.0,0.0
376405,28,102,28_102,1202,7.8083045752800473,0.0,7.8083045752800473,0.0,8.169,7.8083,9385.5821,27.81672,27.81672,180.0,15,19,1.248,1.581,62.511852205417746,0.57893315406017443,0,0,4.825,4.825,97.125016348899294,108.43494882292201,110.55604521956651,111.80140948634867,113.78588431300531,131.30861401355006,171.86989764581142,180.0,180.0,180.0,0.14142135623726126,1.118033988749895,0.14142135623730148,1.2041594578792578,2.0223748416156786,0.31622776601690983,0.22360679774982645,0.0999999999999659,0.0999999999999659,0.0999999999999659,7.8732,0.00011,19.231,3.846,26.923,7.692,42.308,0.00163,42.02776,29,4.077,10.9024,21.631,41.180999999999997,37.188000000000002,28.0,-0.3446296770697752,7,111.85714285714286,6,473,0.33604217794043612,54.619313508273684,2252.7235965121322,1326.7413272772681,342.26297577854677,18.500350693393539,39.81374,37.36903,0,0,7.404,8.735,1.997,1.997,79.28452579034942,17.054908485856906,2.329450915141431,0.831946755407654,0.08319467554076539,0.415973377703827
376406,28,103,28_103,312,17.427859864214309,0.0,17.427859864214309,0.0,3.44,17.42786,5437.49228,29.38248,29.38248,91.736,12,11,3.846,3.526,102.47495696356449,1.7223847599729556,1,1,3.205,4.808,24.09693326324804,25.836754223998298,33.28528712190667,33.840056134963397,34.143586651937817,43.555874469064122,47.222630544346828,47.946907598162753,71.458603032924017,71.56505117707799,3.911521443121694,5.854912467321533,3.3120990323358748,3.8013155617496426,5.70087712549569,5.905929224093362,5.044799302252018,6.407027391856183,3.5440090293339575,0.14142135623718088,17.81423,0.0,83.333,0.0,16.667,0.0,0.0,0.93672,54.40393,7,7.187,20.28719,9.6150000000000002,50.962000000000003,39.423000000000002,0.0,0,1,256.0,256,256,44.786172388940841,44.786172388940841,0.0,5432.1227642900658,46.222222222222229,6.7986926847903799,39.55224,32.46269,2,1,4.808,5.449,0.962,1.282,94.23076923076923,4.166666666666667,1.2820512820512822,0.32051282051282054,0.0,0.0
376407,28,104,28_104,583,17.216551668461449,0.0,17.216551668461449,0.0,4.736,17.21655,10037.24962,26.26119,26.26119,180.0,18,15,3.087,2.573,68.415151391622615,1.0127198390052254,1,0,6.003,5.489,46.245364266766778,51.542038146205066,59.036243467903496,63.799885158628769,69.443954780398684,70.559965171823748,73.739795291676572,146.79342968490377,153.43494882292859,173.13000769179078,1.7088007490635355,1.3341664064128516,0.4472135955001613,1.3038404810402506,1.300000000000182,0.31622776601683783,1.118033988749854,1.220655561573266,1.077032961426903,1.2041594578793546,17.51096,0.00025,83.333,0.0,16.667,0.0,0.0,1.19192,66.59862,13,7.465,18.41204,6.8609999999999998,49.570999999999998,43.567999999999998,7.0,-0.7053983374964636,3,172.33333333333334,41,398,18.822714841691038,32.342591936028164,3416.6063152039505,3336.9465107382243,6.25,2.5,35.77982,33.94495,1,0,7.547,7.719,2.744,2.916,92.10977701543739,5.831903945111493,1.3722126929674099,0.0,0.34305317324185247,0.34305317324185247
376408,28,105,28_105,654,15.891148849783816,0.0,15.891148849783816,0.0,5.745,15.89115,10392.81135,28.33831,28.33831,158.499,25,16,3.823,2.446,84.005700160620023,0.89124000639351342,1,0,2.599,3.67,84.143986414565944,85.426078740050215,85.601294644875651,85.815083874845769,89.999999999977206,90.0,99.462322208026492,99.462322208039708,108.43494882303601,157.3801350519565,1.0295630140986802,1.2165525060594626,0.2236067977497756,0.3605551275463075,1.118033988749895,0.19999999999998863,0.0999999999999659,1.2165525060595093,1.118033988749895,0.0999999999994543,16.1243,0.0,57.143,21.429,0.0,14.286,7.143,0.09429,63.38559,13,6.922,17.49517,16.82,44.954000000000001,38.225999999999999,19.33,-0.6021230580691668,5,110.40000000000001,10,218,0.76075960613201643,20.825527938507449,1866.4654262657,2072.7165519362102,0.0,0.0,39.05724,32.82828,3,1,4.74,6.575,1.223,1.07,89.29663608562691,7.339449541284404,2.4464831804281344,0.6116207951070336,0.3058103975535168,0.0
376409,28,106,28_106,220,0.27553151847642232,0.00045,0.27553151847642232,0.00045,32.793,0.27553,60.61693,5.68859,5.68859,180.0,0,0,0.0,0.0,0.21558238232607693,0.37342750985794576,0,1,0.909,1.818,143.13010235415598,153.43494882292211,161.56505117707798,161.56505117707803,163.55962047831969,168.69006752597974,168.69006752597986,179.99999914622637,180.0,180.0,0.4999999999999995,0.10000000000000009,0.2236067977499789,0.42426406871192873,5.688585061331158,0.3605551275463989,0.36055512754639896,0.4242640687119283,0.223606797749979,0.223606797749979,0.27645,0.00143,0.0,0.0,0.0,0.0,100.0,0.01051,0.72492,4,0.346,0.74438,54.545000000000002,23.635999999999999,21.818000000000001,6.0,-0.9009570581427564,0,0,0,0,0,0,0.0,0.0,511.89000000000016,22.624986187841092,43.58974,30.76923,1,1,1.364,6.818,0.909,0.455,50.0,18.636363636363637,20.454545454545453,3.6363636363636362,5.454545454545454,1.8181818181818181
376410,28,107,28_107,683,14.742299200952012,0.0,14.742299200952012,0.0,5.712,14.7423,10068.99035,25.13106,25.13106,135.0,21,15,3.075,2.196,67.710953947501366,0.70390127679618686,1,0,3.66,4.1,68.404689551031595,72.34987578006988,75.963756532037124,75.963756532037124,78.690067525979785,82.874983651098191,82.874983651116992,90.000000000000171,97.125016348958937,101.30993247408034,1.4317821063276333,1.0816653826391969,1.1661903789690133,1.1661903789690133,0.14142135623730948,1.0816653826390328,0.28284271247460296,0.2828427124746199,0.14142135623734164,0.22360679775018233,14.95454,7e-05,53.333,13.333,20.0,0.0,13.333,0.30837,56.93364,10,4.511,16.07497,13.177,46.558999999999997,40.264000000000003,15.2,-0.27565066558817847,6,96.166666666666671,6,214,0.67395403814711274,14.596954610958152,1765.5021074082172,1669.839537431589,21.039999999999999,4.5869379764718863,38.65815,35.78275,0,0,5.271,6.589,0.878,0.878,89.0190336749634,7.027818448023426,3.3674963396778916,0.43923865300146414,0.14641288433382138,0.0
