id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25,per_straight,per_10_45,per_45_90,per_90_120,per_120_170,per_back
516001,3469,1,3469_1,436,4.2222724914461054,0.0,4.2222724914461054,0.0,3.567,4.22227,1840.91081,15.74293,15.74293,116.565,12,10,2.752,2.294,24.728676475867406,0.54288076223397952,0,1,0.459,0.229,20.525588184651323,21.183422162245659,24.075498255080468,25.787328182814232,27.018570303034437,64.653824058058731,90.0,101.30993247402273,101.30993247402273,104.03624346791307,4.001249804748512,4.42831796509692,5.059644256269388,6.989277502002619,5.360037313302963,0.5099019513592773,0.30000000000001137,0.20000000000004547,0.20000000000004547,0.41231056256177706,4.25337,9e-05,0.0,0.0,44.444,0.0,55.556,0.00022,43.13713,14,3.839,8.8517,50.459000000000003,25.917000000000002,23.623999999999999,15.5,-0.5792905621881009,2,101.5,64,139,7.6975594336657416,11.122270034095449,381.61777795639694,914.04144061584816,3906.25,62.5,34.29952,34.29952,1,1,1.147,1.606,0.229,0.229,91.05504587155963,7.568807339449541,0.22935779816513763,1.146788990825688,0.0,0.0
516002,3469,10,3469_10,1625,4.7220342433526294,9e-05,4.7220342433526294,9e-05,12.874,4.72203,7673.30565,18.10442,18.10442,180.0,33,25,2.031,1.538,31.156515681528237,0.37785864013750514,0,1,0.369,0.369,143.13010235415598,146.8886580396335,147.52880770914769,153.43494882288294,161.56505117709096,161.56505117709102,161.56505117711711,164.7448812969447,164.74488129694478,179.99999879258175,0.6708203932498352,0.5099019513592606,0.5830951894845067,0.22360679774997896,0.09999999999990905,0.14142135623718088,0.22360679774997896,0.509901951359283,1.1401754250991478,0.28284271247460296,4.7465,7e-05,0.0,13.889,22.222,8.333,55.556,0.00139,28.18247,48,2.426,9.39595,49.231000000000002,29.108000000000001,21.661999999999999,25.17,-0.20143753880503992,11,67.454545454545453,5,138,1.4583852324015261,16.207274906138679,502.21367152082621,678.12728539851378,2142.9155555555553,46.291635913581139,47.00748,31.29676,1,1,1.169,1.169,0.062,0.123,76.8,12.8,6.153846153846154,3.2,0.9230769230769231,0.12307692307692308
516003,3469,100,3469_100,328,3.7801332107260626,-0.0,3.7801332107260626,-0.0,6.32,3.78013,1239.88369,11.95031,11.95031,180.0,8,8,2.439,2.439,15.37053193355611,0.34056577410598449,0,0,0.915,0.915,30.375345858341429,44.14887182988079,46.680567650311723,49.269564072152875,50.917555752432804,58.736268305621934,59.036243467930319,80.537677791972627,101.30993247403963,108.43494882294156,5.126402247190587,4.110960958218836,4.2544094772365,3.50142828000232,1.9416487838947754,0.6082762530298481,0.10000000000002274,0.10000000000002274,0.3605551275464336,0.14142135623724117,3.89762,7e-05,0.0,0.0,14.286,42.857,42.857,0.01186,17.11713,8,3.623,6.75751,36.585000000000001,36.585000000000001,26.829000000000001,20.0,-0.561619799777288,2,84.0,23,145,9.8300915096593702,5.369527714215006,434.80587062139961,603.79534245734033,643.55555555555554,25.368396787253932,48.35165,35.16484,0,0,2.134,2.744,0.915,0.61,82.3170731707317,14.939024390243903,1.829268292682927,0.6097560975609756,0.0,0.3048780487804878
516004,3469,101,3469_101,689,6.0122088581832447,-0.0,6.0122088581832447,-0.0,7.471,6.01221,4142.4119,18.6561,18.6561,164.055,22,20,3.193,2.903,25.833243049066219,0.74268588789916345,0,0,0.581,0.29,97.12501634892385,98.130102354154019,98.130102354174213,104.03624346794372,104.03624346794372,108.43494882298063,126.86989764586488,134.99999999998371,143.13010235416121,160.34617594195657,0.22360679774992812,0.5000000000000909,0.5000000000001364,0.5830951894846237,0.5830951894846237,0.22360679774997896,0.49999999999968164,0.0999999999999659,0.5000000000000796,0.36055512754654395,6.07353,2e-05,0.0,6.667,40.0,20.0,33.333,0.07523,43.9289,20,3.765,8.39389,26.125,39.332000000000001,34.542999999999999,20.0,-0.21813727337067493,8,58.125,11,237,6.933805514789082,15.105195075828325,723.32707404168036,510.52374186333134,429.36000000000001,20.721003836687064,35.30612,32.85714,0,0,2.032,2.032,0.29,0.145,86.35703918722787,9.143686502177069,2.3222060957910013,1.4513788098693758,0.7256894049346879,0.0
516005,3469,102,3469_102,287,7.3906930860127851,-0.0,7.3906930860127851,-0.0,4.404,7.39069,2121.12892,16.8003,16.8003,116.565,11,9,3.833,3.136,29.225077311150283,0.3829698796848699,0,0,0.697,0.697,21.948107930027369,22.353197686989134,23.198590513648202,23.7763434972338,27.705745610691856,28.960056693950325,45.000000000000071,57.994616791916521,66.801409486309424,116.56505117705845,7.317103251970641,7.589466384404147,0.10000000000000009,0.761577310586391,4.527692569068709,2.906888370749726,0.14142135623730917,0.9433981132056606,0.14142135623724117,0.44721359549985623,7.64748,7e-05,0.0,33.333,33.333,16.667,16.667,0.08045,18.57076,7,3.9,9.65949,20.905999999999999,42.509,36.585000000000001,0.0,0,1,216.0,216,216,15.784424661474763,15.784424661474763,0.0,2111.7001972330795,729.0,27.0,46.11872,39.72603,0,0,1.394,1.045,0.0,0.348,88.50174216027875,9.75609756097561,1.0452961672473868,0.6968641114982579,0.0,0.0
516006,3469,103,3469_103,597,5.7146807012909955,0.00391,5.7146807012909955,0.00391,5.882,5.71468,3411.66438,16.99206,16.99206,180.0,19,14,3.183,2.345,28.800330679947187,0.60309103457767044,0,1,1.005,0.67,90.000000000002714,90.000000000013571,104.03624346792216,116.56505117706985,126.86989764583946,126.86989764585086,134.99999999999457,135.00000000000003,168.69006752597943,168.69006752597943,0.14142135623732158,0.14142135623732158,0.5830951894845067,0.44721359549993256,0.4999999999999773,0.5000000000000341,0.42426406871198474,0.5656854249492058,0.3605551275464336,0.3605551275464336,5.7602,0.00931,0.0,23.077,23.077,7.692,46.154,0.01452,21.93843,21,2.294,9.31537,38.526000000000003,32.496000000000002,28.978000000000002,47.5,-0.17652051135775904,5,69.0,11,189,4.6351453967181362,9.7725014552207572,771.60622426046098,673.52519595089257,1528.2222222222224,39.092482937544688,40.93407,36.26374,1,1,2.01,2.01,0.335,0.335,90.78726968174205,5.695142378559464,1.6750418760469012,0.6700167504187605,1.0050251256281406,0.16750418760469013
516007,3469,104,3469_104,689,6.0399456456490661,0.0,6.0399456456490661,0.0,6.433,6.03995,4161.52255,17.5801,17.5801,180.0,23,18,3.338,2.612,26.03626995028992,0.55793964435363463,0,1,0.581,0.581,104.03624346792468,104.03624346792756,108.4349488228699,108.43494882292852,116.56505117702588,123.69006752598982,135.0,146.30993247403026,153.43494882292202,158.19859051362124,0.5830951894845285,0.14142135623730648,0.2236067977498773,0.6324555320336039,0.14142135623734164,0.3605551275463863,0.5656854249490451,0.10000000000013642,0.4472135955000596,0.5385164807135517,6.0988,0.0,0.0,20.0,20.0,20.0,40.0,0.00388,23.18398,20,2.99,8.51329,34.832999999999998,35.994,29.172999999999998,18.67,-0.2983165725575888,6,78.166666666666671,15,214,1.9459190156951351,12.67327706940338,807.43207260937902,687.08987156543105,231.6875,15.22128443988877,45.06173,35.59671,2,1,1.451,1.451,0.435,0.435,89.40493468795356,7.402031930333817,1.0159651669085632,1.3062409288824384,0.7256894049346879,0.14513788098693758
516008,3469,105,3469_105,863,5.0721789706707243,0.0,5.0721789706707243,0.0,4.688,5.07218,4377.29045,16.29847,16.29847,180.0,31,23,3.592,2.665,17.955526561328082,0.39847051897005226,0,1,0.232,0.232,48.298269765196288,51.340191745911504,59.036243467930298,63.43494882292201,90.0,90.0,101.3099324740196,101.3099324740196,101.3099324740196,144.4623222080252,4.8846698967279165,0.6403124237432707,0.41231056256174947,0.6000000000000227,0.10000000000002274,0.10000000000002274,0.09999999999999432,0.09999999999999432,0.09999999999999432,0.30000000000001137,5.09068,8e-05,0.0,10.526,26.316,21.053,42.105,0.00309,16.07853,25,3.424,7.22121,34.762,36.268999999999998,28.969000000000001,0.0,0,4,146.75,46,296,0.85756135496268371,5.7419730768206421,834.15076478054004,1083.9903415221211,6162.25,78.5,49.50331,37.25166,1,1,1.159,1.043,0.232,0.116,88.64426419466976,10.081112398609502,0.46349942062572425,0.5793742757821553,0.11587485515643106,0.11587485515643106
516009,3469,106,3469_106,660,6.1489695949098335,0.00015,6.1489695949098335,0.00015,6.181,6.14897,4058.31993,18.39266,18.39266,168.69,16,21,2.424,3.182,27.768703223904698,0.83982134237659078,0,2,0.606,0.758,71.56505117709753,75.963756532019886,78.690067525989804,80.537677791942698,90.0,90.0,90.0,108.43494882293014,141.34019174591148,146.8886580396335,0.10000000000013642,0.29999999999972715,0.20000000000004547,0.09999999999990905,0.09999999999990905,0.09999999999990905,0.09999999999990905,0.2236067977500298,0.6403124237432707,0.5099019513592606,6.18613,0.0,7.143,7.143,21.429,21.429,42.857,0.01622,23.6191,19,3.85,8.15377,25.757999999999999,39.697000000000003,34.545000000000002,21.25,-0.2600793538346727,8,57.375,9,111,0.68179508200516226,14.515529407644953,451.44312387175967,498.0911269294952,815.58333333333337,28.558419657490386,41.0101,38.9899,2,2,1.061,1.212,0.606,0.303,87.57575757575758,9.848484848484848,1.5151515151515151,0.6060606060606061,0.45454545454545453,0.0
516010,3469,107,3469_107,323,3.4354952586997385,0.00044,3.4354952586997385,0.00044,4.675,3.4355,1109.66497,10.04988,10.04988,161.565,5,6,1.548,1.858,13.841397095253472,0.49430174527786186,0,1,0.929,0.929,24.235808458263538,24.542434881981681,24.910300000592255,25.132954992911809,26.459824886727741,26.565051177084836,26.651470085168626,34.784110050063411,78.690067525976019,89.999999999994571,5.622277118748238,1.7262676501632537,4.410215414239992,3.577708763999613,4.29534631898293,0.49999999999998007,2.7892651361962018,4.114608122288242,0.14142135623734164,0.42426406871188427,3.47365,0.00021,0.0,0.0,14.286,28.571,57.143,0.00159,11.67561,12,3.269,6.82632,46.439999999999998,26.006,27.553999999999998,11.0,-0.8199370524155878,2,79.0,45,113,3.4364145421268928,3.1389249686215295,308.71018674903678,547.82838043616096,5329.0,73.0,38.50932,45.96273,1,1,1.548,1.548,0.929,0.929,85.44891640866874,13.622291021671826,0.6191950464396285,0.0,0.30959752321981426,0.0
