id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25,per_straight,per_10_45,per_45_90,per_90_120,per_120_170,per_back
115801,1567,1,1567_1,239,11.509261145442363,0.02811,11.509261145442363,0.02811,4.83,11.50926,2750.71341,17.75528,17.75528,65.556,9,8,3.766,3.347,14.369460187266036,2.2669725647832215,0,1,4.184,4.184,18.786452262795365,19.683815116152633,20.241452474292778,22.183795553531063,22.946367041398123,24.727725204097901,31.628160007733108,35.735476014867118,38.659808254089398,49.537772507906922,7.2897187874430385,11.452947218947614,4.729693436154214,10.210778618695073,8.657944328765254,8.256512580987177,5.707889277132177,10.10198000393982,6.685057965343281,1.0999999999999979,11.62101,0.0276,0.0,100.0,0.0,0.0,0.0,0.83528,26.66053,7,10.395,11.50926,8.3680000000000003,49.372,42.259,9.0,-1.1555555555555557,1,55.0,55,55,11.950049466337681,11.950049466337681,0.0,593.65347667164269,0,0,42.25941,30.12552,1,1,7.531,8.368,2.51,2.092,87.86610878661088,11.297071129707113,0.8368200836820083,0.0,0.0,0.0
115802,1567,10,1567_10,290,6.3392636831592553,0.0,6.3392636831592553,0.0,7.464,6.33926,1838.38647,17.50943,17.50943,90.0,7,4,2.414,1.379,25.612287679516083,1.050560164707389,0,2,8.276,8.276,36.675675408375604,37.130924448210372,41.820169880135808,42.510447077999224,43.883989608592081,47.296530251289461,58.830760381731466,68.629377730654483,71.565051177079354,84.805571092264003,8.104319835741947,1.8027756377319946,7.981227975693982,3.640054944640262,2.5495097567964122,4.967896939349733,2.7294688127912194,2.4596747752497685,0.7071067811865395,1.1045361017187225,6.45475,0.0,0.0,16.667,50.0,0.0,33.333,0.44188,35.43403,10,5.181,8.0471,10.345000000000001,48.276000000000003,41.378999999999998,0.0,0,3,67.333333333333329,6,122,0.092340661080901443,15.662628254497873,518.76343602635825,599.90812858351467,18.25,4.2720018726587652,32.01754,31.14035,2,2,12.069,13.103,4.483,4.828,75.86206896551724,22.06896551724138,1.7241379310344827,0.3448275862068966,0.0,0.0
115803,1567,100,1567_100,239,6.8361534821244199,0.00059,6.8361534821244199,0.00059,6.763,6.83615,1633.84068,18.4456,18.4456,80.538,11,5,4.603,2.092,28.906210589758672,1.2100170468034974,0,0,4.184,4.184,25.383145726152133,32.804950338101584,35.092042763117455,38.116873786768537,39.7618561112929,42.108730403781685,44.345966998978653,45.000000000010189,45.000000000010189,71.075355583945907,4.313930922024598,2.4083189157584584,7.256721022610661,6.865857557508793,1.7000000000000053,0.8246211251234921,5.594640292279735,0.1414213562372864,0.1414213562372864,1.2165525060596682,7.0744,0.00012,0.0,0.0,80.0,0.0,20.0,0.07555,33.83082,8,7.014,9.11718,16.736000000000001,48.536000000000001,34.728000000000002,9.0,-0.9696583958431864,3,55.333333333333336,8,125,5.5850782274745479,8.3660671952274903,464.54286929782268,538.69516895600327,576.0,24.0,31.84358,23.46369,1,0,6.276,7.95,2.092,0.837,79.9163179916318,18.410041841004183,1.6736401673640167,0.0,0.0,0.0
115804,1567,101,1567_101,284,6.0907383760665157,-0.0,6.0907383760665157,-0.0,4.582,6.09074,1729.7697,22.72994,22.72994,53.13,4,5,1.408,1.761,43.370758146986681,1.1085088758328934,0,1,4.225,5.282,24.82054133548986,24.829346588149065,26.565051177074139,27.441958918507989,27.605707757603724,33.370631618943413,39.606676171363922,40.622702956193905,45.0,52.386043151267891,2.1377558326432236,3.3541019662497,1.4142135623730627,8.944271909999118,3.0232432915661884,4.604345773288604,4.964876634922551,5.044799302251778,0.20000000000004547,3.801315561749693,6.20545,3e-05,16.667,0.0,33.333,0.0,50.0,0.00147,19.55266,7,3.908,9.81774,31.690000000000001,35.914999999999999,32.393999999999998,6.0,-0.46388112967254685,2,83.5,5,162,0.074240878860984461,30.381647681854712,844.48510535605033,857.08446954748774,1849.0,43.0,28.97727,30.68182,1,1,5.986,8.803,1.761,1.056,84.15492957746478,14.788732394366198,1.056338028169014,0.0,0.0,0.0
115805,1567,102,1567_102,643,3.888599980201175,0.00192,3.888599980201175,0.00192,10.115,3.8886,2500.36979,17.75387,17.75387,180.0,10,8,1.555,1.244,25.746317410153605,0.53683070777441755,0,0,3.733,4.199,115.01689347810014,121.13310317050397,121.13310317051125,149.16705552262934,149.71204700933163,180.0,180.0,180.0,180.0,180.0,1.1704699910719627,1.252996408614098,1.389244398945014,1.3601470508734708,1.1180339887498052,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,3.94504,0.00058,0.0,14.286,14.286,7.143,64.286,0.00062,16.91332,9,3.232,7.27076,41.991,30.481999999999999,27.527000000000001,0.0,0,2,127.0,59,195,11.156586664228936,11.33263675640185,751.53518961001748,1210.7136318542273,6088.8000000000002,78.030763164280273,34.69388,29.73761,2,1,5.599,6.843,1.089,1.4,83.8258164852255,8.709175738724728,3.265940902021773,2.6438569206842923,0.6220839813374806,0.9331259720062208
115806,1567,103,1567_103,691,6.678837483412507,0.00014,6.678837483412507,0.00014,6.807,6.67884,4615.0767,21.29272,21.29272,180.0,17,18,2.46,2.605,33.474099479426016,1.1920735607736388,0,2,2.171,4.486,50.869600443014946,53.97262661489696,61.389540334034599,63.676701732193521,71.885136000860385,77.735226272107667,79.695153531231895,79.695153531237096,90.0,90.0,3.6055512754639945,1.360147050873534,0.3999999999999915,1.170469991071976,3.847076812334278,2.3537204591879752,2.2360679774998506,0.5,1.0999999999999943,1.0999999999999943,6.71757,7e-05,0.0,20.0,46.667,0.0,33.333,0.00214,31.95353,21,6.517,9.49659,23.155000000000001,40.810000000000002,36.034999999999997,8.8,-0.27279280642009657,5,89.0,7,158,13.732407486142932,13.002230169854515,594.74136547136777,912.17547142507192,1821.4375,42.678302449839777,33.40206,27.83505,3,2,5.789,7.67,1.302,2.315,81.76555716353111,15.77424023154848,2.0260492040520983,0.2894356005788712,0.0,0.1447178002894356
115807,1567,104,1567_104,299,4.6693665650837231,0.00067,4.6693665650837231,0.00067,16.878,4.66937,1396.1406,12.51719,12.51719,180.0,2,4,0.669,1.338,15.937417218670875,0.94112814191068006,0,1,9.365,8.361,95.194428907736409,95.194428907736409,101.30993247401958,104.0362434679265,104.0362434679265,105.25511870305678,105.25511870305678,146.30993247404277,171.5730309785198,172.87498365108826,1.1045361017186375,1.1045361017186375,1.7888543819998317,1.2369316876853451,1.2369316876853451,1.1401754250990384,1.1401754250990384,0.5099019513592606,1.118033988749895,0.19999999999998863,4.71746,0.00383,0.0,0.0,50.0,0.0,50.0,0.21763,8.18982,7,1.777,5.862,0.0,50.835999999999999,49.164000000000001,0.0,0,1,165.0,165,165,4.0356698147979122,4.0356698147979122,0.0,1318.2384796735857,10.285714285714286,3.2071349029490928,26.27119,29.23729,1,1,12.709,12.04,3.679,4.348,71.57190635451505,13.377926421404682,10.033444816053512,3.678929765886288,0.33444816053511706,1.0033444816053512
115808,1567,105,1567_105,410,2.4124706342478066,0.0,2.4124706342478066,0.0,6.617,2.41247,989.11296,16.2693,16.2693,180.0,6,6,1.463,1.463,13.619375682794425,0.51211335055477214,0,1,1.707,3.171,59.349332042948447,60.255118703058301,78.69006752598024,78.690067525981163,90.0,90.000000000001307,97.12501634890134,108.43494882292038,116.56505117707799,180.0,0.22360679774997638,1.1401754250991387,1.1401754250991378,1.1401754250991325,1.118033988749895,1.118033988749895,0.14142135623731025,0.14142135623730553,1.118033988749895,0.14142135623731025,2.42819,3e-05,0.0,0.0,11.111,11.111,77.778,0.00187,18.83961,8,2.253,5.72006,46.341000000000001,29.756,23.902000000000001,12.0,-0.40260195227453327,3,46.666666666666664,6,110,2.1238221227713487,9.5733749117427642,299.61552805583079,318.13040772800952,1624.6400000000001,40.306823243713964,31.97674,31.97674,1,1,2.683,3.902,0.488,0.976,83.41463414634147,13.170731707317072,1.7073170731707317,1.2195121951219512,0.0,0.4878048780487805
115809,1567,106,1567_106,319,7.0460575082312724,-0.0,7.0460575082312724,-0.0,9.263,7.04606,2247.69235,18.59247,18.59247,161.565,12,10,3.762,3.135,27.164139421418721,1.2829329166431938,0,1,4.075,5.643,59.036243467926482,63.43494882292201,66.801409486353364,68.404689551033513,72.96223220437443,74.687181639193383,78.690067525979458,78.690067525980979,85.236358309273541,153.43494882291063,0.10000000000000009,1.118033988749895,1.077032961426901,0.2236067977499758,1.0770329614269003,1.4317821063276395,1.1401754250991392,1.1401754250991392,0.22360679774997977,0.31622776601685143,7.20594,3e-05,0.0,0.0,57.143,14.286,28.571,3.61337,32.84124,10,5.779,8.76928,6.2699999999999996,53.604999999999997,40.125,6.5,-0.7261585440476286,5,46.0,8,139,0.58544316787243256,13.796346442311911,544.85965528316797,443.59697161951033,37.916666666666664,6.1576510673037221,32.42188,24.60938,1,1,7.21,9.091,1.567,1.254,76.48902821316615,19.122257053291538,3.761755485893417,0.0,0.6269592476489029,0.0
115810,1567,107,1567_107,341,6.3486141379158774,0.0,6.3486141379158774,0.0,5.825,6.34861,2164.87742,14.9,14.9,56.31,14,12,4.106,3.519,13.978588263925023,0.74626013146608716,0,1,4.399,3.812,27.20441389233098,28.382136257087282,30.021670349119752,30.765826444747635,31.534791905188708,33.753133851102518,36.869897645844624,45.728296953076672,48.366460663434296,52.594643368591029,4.58039299623942,2.5709920264364934,3.4205262752974126,4.188078318274383,4.47213595499958,3.3301651610693352,2.1213203435596384,2.9274562336608954,0.7071067811865476,1.5132745950421542,6.46617,9e-05,0.0,0.0,57.143,28.571,14.286,2.14846,12.13354,10,5.261,7.43238,11.73,47.506999999999998,40.762,11.0,-0.6690133233947686,2,142.0,127,157,6.4724813891830308,8.4412769256475588,110.00545980846732,1077.4669462118632,289.0,17.0,40.20619,30.24055,1,1,7.625,5.279,0.88,1.173,83.87096774193549,14.956011730205278,1.1730205278592376,0.0,0.0,0.0
115811,1567,108,1567_108,470,5.0023389061591237,0.0,5.0023389061591237,0.0,10.907,5.00234,2351.09929,15.02332,15.02332,180.0,10,14,2.128,2.979,20.944562914735254,0.96275178689983321,0,1,5.957,7.447,95.194428907732402,95.194428907733069,95.194428907733069,95.194428907733467,95.194428907735329,100.30484646876423,100.3048464687663,168.6900675259898,180.0,180.0,1.1045361017188589,1.1045361017187174,1.1045361017187174,0.19999999999998863,1.104536101718864,0.0999999999999659,0.10000000000002274,0.5099019513592606,0.10000000000002274,0.10000000000002274,5.02648,0.00012,0.0,0.0,50.0,10.0,40.0,0.02799,15.11247,10,2.733,6.68748,14.894,44.680999999999997,40.426000000000002,0.0,0,5,57.0,7,101,0.81886482970995633,5.8283055236763559,235.65474800492936,460.50762469187657,517.13888888888903,22.740687959885669,30.48433,29.34473,2,1,9.362,12.34,1.702,1.702,80.85106382978724,10.851063829787234,5.1063829787234045,2.3404255319148937,0.2127659574468085,0.6382978723404256
115812,1567,109,1567_109,291,6.9187104392844532,0.00049,6.9187104392844532,0.00049,11.853,6.91871,2013.34474,19.36801,19.36801,165.964,9,9,3.093,3.093,34.607975066958311,1.1894190232146953,0,0,3.78,3.436,57.792841690410519,66.801409486369792,82.056528189408468,82.05652818940959,86.82016988013352,88.781124764868082,92.726310993905898,105.25511870305877,128.65980825409048,153.43494882291552,3.8013155617496395,1.0770329614269134,0.3605551275463784,0.761577310586382,0.3162277660168559,1.1401754250991354,2.332380757938129,1.140175425099108,0.09999999999999432,0.22360679774997896,7.12973,0.00057,0.0,16.667,50.0,0.0,33.333,1.29688,24.15565,11,5.686,9.16194,13.746,45.704000000000001,40.549999999999997,13.0,-0.682205894254062,4,49.25,9,87,5.9666643308184515,18.349363596158742,359.96112497526315,496.96388676987783,267.5,16.355427233796124,22.83105,24.20091,1,0,7.904,5.498,1.718,2.062,72.85223367697594,18.556701030927837,6.8728522336769755,0.6872852233676976,1.0309278350515463,0.0
115813,1567,11,1567_11,243,8.4088297162575607,0.0,8.4088297162575607,0.0,6.616,8.40883,2043.34562,23.98854,23.98854,180.0,10,9,4.115,3.704,50.099154819444692,2.8975960977035813,0,1,5.35,5.35,30.302680720487949,30.963756532073706,31.677965612622401,32.680554743363182,34.14358665193793,35.828270969833682,36.404088563077146,39.928012055711108,59.300277449181699,100.30484646876839,4.61735855224608,6.003332407921457,5.664803615307429,3.605551275463989,1.8439088914586115,2.6683328128252324,1.3341664064125915,4.802082881417207,1.2649110640673966,1.1180339887498973,8.48843,0.00013,20.0,0.0,60.0,0.0,20.0,1.95152,26.41943,10,5.906,10.69195,16.460999999999999,46.502000000000002,37.036999999999999,13.0,-0.7914070171587924,2,86.5,5,168,1.2591741755731078,31.480520769221048,992.57153820988663,1013.363860004498,0.0,0.0,25.13089,16.23037,2,2,6.996,7.819,3.704,2.058,80.24691358024691,18.51851851851852,0.411522633744856,0.411522633744856,0.0,0.411522633744856
115814,1567,110,1567_110,508,7.769468157152656,-0.0,7.769468157152656,-0.0,7.258,7.76947,3946.88982,29.86905,29.86905,130.236,18,16,3.543,3.15,51.178277940817686,1.1926583854584409,0,0,4.724,6.299,53.910928856600663,56.309932474022723,57.528807709151799,64.746836605426424,74.744881296941969,74.74488129694204,84.805571092263861,84.805571092264131,95.194428907741752,111.37062226933533,7.920227269466456,0.509901951359283,1.3038404810405189,0.41231056256177195,0.0999999999999659,2.280350850198281,1.104536101718694,0.39999999999997726,1.104536101718761,0.22360679774995354,7.92523,4e-05,9.091,9.091,36.364,18.182,27.273,0.05615,58.94498,19,5.14,9.77471,7.8739999999999997,49.015999999999998,43.109999999999999,12.75,-0.5338448603546665,5,72.400000000000006,6,199,1.2501925499607991,47.110052711580479,809.38644882812002,779.37298616534758,46.857142857142854,6.8452277432633934,27.54342,26.79901,2,2,8.858,10.433,1.181,2.559,79.33070866141732,17.913385826771652,2.1653543307086616,0.3937007874015748,0.1968503937007874,0.0
115815,1567,111,1567_111,945,5.699738346865308,0.00011,5.699738346865308,0.00011,7.313,5.69974,5386.25274,21.78669,21.78669,180.0,24,23,2.54,2.434,27.61382933811969,0.94348797449619626,0,2,4.233,3.915,90.0,93.814074834300229,94.398705355007124,97.12501634889567,106.38954033403893,118.61045966596109,131.63353933657135,145.6196552761534,152.31893843151451,179.99999879258175,0.10000000000002274,0.14142135623732158,2.332380757938085,1.140175425099078,0.2828427124746833,1.2529964086141432,1.20415945787922,0.10000000000002274,1.2083045973593745,1.1313708498985726,5.72157,0.0,0.0,15.0,25.0,20.0,40.0,0.00104,49.02099,36,4.717,7.84013,19.047999999999998,43.914999999999999,37.036999999999999,10.5,-0.32847137323966863,10,61.600000000000001,7,139,0.66153111379659901,7.1423693185510757,420.17209156898065,531.19827413352868,452.61728395061732,21.274803969734183,33.96501,28.57143,2,2,6.667,6.455,1.587,1.481,80.74074074074075,17.24867724867725,0.8465608465608465,0.6349206349206349,0.31746031746031744,0.21164021164021163
115816,1567,112,1567_112,386,5.6040399633178763,0.0,5.6040399633178763,0.0,7.109,5.60404,2163.15943,18.91692,18.91692,180.0,11,13,2.85,3.368,23.10033194445845,0.89458088518446688,0,0,3.368,6.218,51.499346279655086,52.057846649879778,53.455027677176588,54.865806943084252,56.446459092940081,57.922136401091421,62.81888891452089,68.198590513638976,71.565051177069847,78.690067525973021,1.523154621172764,0.5385164807134462,1.3892443989449648,1.4764823060233514,1.170469991071976,1.4317821063276592,0.6324555320336399,0.22360679774995354,1.118033988749895,1.140175425099113,5.69952,0.0,0.0,0.0,37.5,37.5,25.0,1.98159,32.33113,11,4.699,7.44621,12.952999999999999,46.631999999999998,40.414999999999999,7.0,-0.9446182380764423,5,53.0,19,96,2.0113673685427966,7.0885640172131703,239.56920808119202,426.70287113206876,223.5,14.949916387726054,28.27586,30.0,0,0,6.995,8.549,1.036,1.813,79.27461139896373,17.357512953367877,3.1088082901554404,0.0,0.0,0.25906735751295334
115817,1567,113,1567_113,333,11.566502178377483,0.02781,11.566502178377483,0.02781,8.636,11.5665,3851.64523,54.41627,54.41627,152.437,8,5,2.402,1.502,32.512874204435775,18.293053062767907,0,5,7.207,7.508,35.90587695046549,39.270112106694228,45.415179541144958,49.018308993588114,49.55376797916022,52.987131273451297,55.530715651586085,103.69203300886223,126.6199596639716,127.64411781076575,9.433981132056614,2.140093455903326,2.5495097567963922,1.6031219541880504,0.4999999999999545,3.6715119501372926,8.077747210701688,22.366045694310785,4.468780594300908,7.400675644831447,11.67734,0.03229,28.571,28.571,14.286,28.571,0.0,5.29451,51.95259,10,8.42,11.73762,6.0060000000000002,49.549999999999997,44.444000000000003,16.0,-0.7560359806665791,4,46.0,8,125,1.9608044414746055,30.208521153420822,668.09097251827961,567.6079729745627,0.0,0.0,37.80488,32.62195,6,6,10.511,10.811,3.904,5.105,72.37237237237237,24.924924924924923,1.5015015015015014,0.3003003003003003,0.9009009009009009,0.0
115818,1567,114,1567_114,720,5.0940847935288041,-0.0,5.0940847935288041,-0.0,5.904,5.09408,3667.74105,18.18158,18.18158,180.0,11,12,1.528,1.667,32.998508449671945,0.82230253112793139,0,2,5.833,7.361,80.362461887069131,86.185925165706763,86.185925165713684,93.814074834303185,97.125016348901553,97.125016348901553,98.426969021488944,127.87498365109833,168.69006752597954,172.5041423602689,0.9219544457292964,0.14142135623734164,1.06301458127347,1.0630145812734606,1.140175425099113,1.140175425099113,1.2206555615733963,0.09999999999999432,1.140175425099113,1.0630145812735088,5.11587,0.00016,0.0,33.333,0.0,13.333,53.333,0.00122,25.44706,24,3.382,8.26963,27.777999999999999,38.75,33.472000000000001,14.0,-0.663424727052121,10,35.5,7,152,0.68443974287153675,12.996272950456893,541.12117014908733,358.33295875615715,1170.2430555555559,34.208815465542735,23.4763,27.31377,2,2,7.639,10.417,1.944,1.944,86.94444444444444,10.694444444444445,1.25,0.5555555555555556,0.2777777777777778,0.2777777777777778
115819,1567,115,1567_115,229,6.3637805022220562,-0.0,6.3637805022220562,-0.0,8.235,6.36378,1457.30574,16.37834,16.37834,180.0,7,6,3.057,2.62,29.637799902944497,0.89887701756149452,0,0,3.057,3.057,34.1835976646476,34.387795087399404,35.166436035793033,37.169542535987823,37.806529944704003,41.16949862386803,41.718101757232908,54.162347045721702,81.869897645844048,100.30484646876251,4.393176527297826,6.746851117373165,5.399999999999977,6.902897942168932,0.4123105625617426,5.636488268416766,1.7804493814765041,3.140063693621516,0.31622776601683794,0.09999999999990905,6.63949,0.00014,0.0,20.0,40.0,20.0,20.0,0.0285,28.28026,9,5.81,8.8138,17.466999999999999,46.725000000000001,35.808,19.0,-0.32164303095445573,2,74.5,34,115,12.434357342314492,13.599179014720411,452.6763131545809,719.75121446933281,225.0,15.0,33.33333,29.09091,0,0,4.367,4.803,0.437,1.747,74.67248908296943,23.580786026200872,0.8733624454148472,0.4366812227074236,0.0,0.4366812227074236
115820,1567,116,1567_116,754,5.8895421071348188,-0.0,5.8895421071348188,-0.0,7.689,5.88954,4440.71475,25.34758,25.34758,169.452,18,19,2.387,2.52,37.417113396933168,1.3659127640641704,0,1,4.907,5.703,75.510237406111301,75.963756532097719,78.690067525967734,83.884496433703873,97.125016348909682,100.00797980144178,104.03624346793487,104.03624346793487,114.44395478041832,153.43494882291549,0.8062257748298902,0.14142135623724117,0.3605551275463706,2.3430749027719613,0.14142135623732158,1.2206555615733636,0.14142135623732158,0.14142135623732158,0.09999999999999432,0.0999999999999659,5.8832,3e-05,6.25,12.5,18.75,12.5,50.0,0.00043,52.10802,20,5.613,8.52702,23.873000000000001,40.981000000000002,35.146000000000001,8.33,-0.6668890179577218,8,58.25,7,125,0.53123706275241989,34.293929879773778,430.51896618158736,546.8900683933025,918.6875,30.309858132297485,29.42308,26.73077,2,1,8.09,7.958,2.52,3.05,77.9840848806366,18.96551724137931,2.1220159151193636,0.6631299734748011,0.26525198938992045,0.0
