id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25
38401,1183,1,1183_1,202,7.011085479234235,0.0,7.011085479234235,0.0,7.29,7.01109,1416.23927,16.8929,16.8929,99.462,6,7,2.97,3.465,29.822304165247093,1.2986622487140798,0,1,2.475,2.475,44.999999999967429,44.999999999999986,44.999999999999986,45.0,51.340191745909827,51.340191745910182,68.198590513655645,72.897271030955423,80.727398222807011,99.462322208025228,0.14142135623726126,0.0999999999999659,0.0999999999999659,0.14142135623734164,1.4317821063276124,1.5652475842498463,1.2041594578792747,0.2236067977499631,0.22360679774997896,0.09999999999999787,7.11859,0.00011,0.0,25.0,25.0,25.0,25.0,9.38357,30.08736,3,3.494,9.84132,29.702999999999999,35.149000000000001,35.149000000000001,16.0,-0.7595362508766831,3,46.333333333333336,6,84,0.25465574093218962,10.042830861692718,378.87008390707695,467.73146222091708,506.25,22.5,32.86713,32.16783,1,1,8.416,4.95,0.99,0.99
38402,1183,10,1183_10,1119,14.61787312581901,0.0,14.61787312581901,0.0,4.5,14.61787,16357.40003,26.82685,26.82685,109.983,10,19,0.894,1.698,83.08036794055036,0.36885080145126287,0,0,2.324,2.949,78.690067525983793,82.266401900977186,85.601294644972796,88.698047327421165,91.548157698933451,91.548157698944877,91.548157698944877,93.576334374997373,101.30993247402021,109.98310652187718,1.1401754250995368,2.2671568097509267,0.31622776601712554,0.3605551275463989,1.1704699910704706,1.170469991072491,1.170469991072491,0.2828427124746193,1.0816653826391966,1.17046999107218,14.74961,1e-05,58.333,8.333,4.167,12.5,16.667,0.00083,35.91057,19,7.038,17.35814,25.021999999999998,39.052999999999997,35.924999999999997,2.0,-0.9921570486381537,2,469.5,40,899,2.5724206992340228,46.322366518351259,7973.5649373914139,8157.193167468452,1229.6875,35.066900347763841,42.76596,43.82979,0,0,5.183,5.451,0.983,0.715
38403,1183,100,1183_100,1169,14.558300804282418,0.00012,14.558300804282418,0.00012,6.282,14.5583,17018.65364,26.18186,26.18186,180.0,14,15,1.198,1.283,89.339650147119769,0.62720120234303733,0,0,3.849,4.962,90.0,95.194428907734817,105.2551187031104,161.56505117701289,180.0,180.0,180.0,180.0,180.0,180.0,1.0999999999999999,0.09999999999999998,0.1000000000003638,0.3162277660161908,0.1000000000003638,0.1000000000003638,0.1000000000003638,0.1000000000003638,0.1000000000003638,0.1000000000003638,14.68255,0.00019,60.0,8.0,8.0,4.0,20.0,0.0268,67.16829,28,7.412,18.41817,16.253,45.338000000000001,38.408999999999999,24.0,-0.3209388016688695,2,460.5,206,715,31.510706976678158,29.162702921832008,6093.9445100584699,8481.5675872500306,3590.2222222222222,59.918463116323522,41.58523,37.45928,1,0,7.784,8.896,1.967,1.711
38404,1183,101,1183_101,331,4.0375304187832253,0.0,4.0375304187832253,0.0,5.086,4.03753,1336.42257,16.99412,16.99412,180.0,4,8,1.208,2.417,27.552124552445466,0.48321259102152087,0,1,1.511,3.323,34.710160282987964,34.845733419798584,35.544179809596052,40.601294644987036,51.340191745904391,53.585934311806596,58.434542494146861,68.198590513649535,68.198590513665934,90.0,5.263078946776207,2.863564212655259,4.588027898781817,0.14142135623730148,1.4317821063276155,2.2825424421026765,5.86685605754905,0.2236067977500298,0.22360679774992812,1.2000000000000455,4.08985,0.0,0.0,14.286,14.286,14.286,57.143,0.0028,20.1053,11,2.312,9.31086,39.274999999999999,32.024000000000001,28.701000000000001,10.5,-0.39803276685416417,2,70.0,11,129,0.92054859172594561,13.65882093104509,617.68562517785927,656.41550537908324,6889.0,83.0,31.20567,37.58865,1,1,3.323,4.23,0.604,0.906
38405,1183,102,1183_102,1161,7.2434110219509078,0.0,7.2434110219509078,0.0,4.932,7.24341,8409.6002,27.69296,27.69296,180.0,14,12,1.206,1.034,77.989206930732109,0.44405492872054908,0,0,1.55,1.55,83.41805534483278,91.548157698975743,94.3987053549465,97.125016348814128,104.03624346798203,179.99999879258175,180.0,180.0,180.0,180.0,0.2236067977500171,1.1704699910719882,0.4472135954996529,1.140175425099098,1.1661903789687793,0.14142135623730953,0.1,0.1,0.1,0.1,7.3063,0.00012,32.0,8.0,4.0,4.0,52.0,0.0,58.88019,20,5.655,15.36407,50.817999999999998,28.338000000000001,20.844000000000001,8.0,-0.3445491278513792,3,180.0,5,334,0.12143652148635642,29.261463335445164,2008.111643647389,2786.9611693333468,44388.5,210.68578499746963,44.0367,28.80734,0,0,3.015,3.962,0.947,0.775
38406,1183,103,1183_103,1022,17.863605921966869,0.0,17.863605921966869,0.0,3.637,17.86361,18256.60525,27.79964,27.79964,93.814,21,17,2.055,1.663,75.449430822791541,0.59706125877483973,1,1,2.74,3.327,33.068107121959706,35.120969133898612,42.512782297556996,45.323701524917034,53.130102354121242,59.931417178136478,61.326853510535535,71.565051176782717,78.690067526240341,86.054813770970469,2.2022715545534504,7.9630396206465415,3.7854986461502897,5.366563145999495,0.4472135954995512,2.1954498400106695,2.5019992006393026,1.3416407865002806,0.14142135623718088,1.0816653826398526,18.01673,0.00011,72.727,9.091,0.0,13.636,4.545,0.45296,67.9197,20,8.322,19.2394,16.634,43.835999999999999,39.530000000000001,0.0,0,2,470.0,50,890,23.759399696892537,52.008474160548694,8475.7866089614381,9112.9427913514137,576.0,24.0,42.827,41.13924,2,1,5.969,6.654,1.174,1.174
38407,1183,104,1183_104,589,13.774338986644215,0.0,13.774338986644215,0.0,6.382,13.77434,8113.08566,26.29924,26.29924,180.0,11,9,1.868,1.528,71.607857127872308,1.3196395965153991,0,1,5.093,5.772,67.72973207995507,71.565051177051942,74.744881296932206,74.744881296932206,74.744881296932206,75.963756532104171,78.896166563373157,90.0,118.6104596659453,165.96375653210416,0.905538513814274,1.099999999999909,0.0999999999994543,0.0999999999994543,0.0999999999994543,0.5,1.920937271229741,1.099999999999909,1.2529964086138257,1.2369316876849452,13.86944,3e-05,61.538,0.0,7.692,15.385,15.385,0.09354,36.30532,16,9.093,15.52077,8.4890000000000008,47.198999999999998,44.311999999999998,0.0,0,1,517.0,517,517,53.390894857760927,53.390894857760927,0.0,8079.9764433050177,324.0,18.0,40.11516,36.08445,1,1,9.168,10.017,2.377,1.868
38408,1183,105,1183_105,394,17.512235793327452,0.05347,13.495723859872971,0.05347,5.237,17.51224,6899.8209,25.90309,1603.88162,178.764,9,5,2.284,1.269,57.684980645263529,0.79824409475129832,0,0,3.553,4.061,26.565051177078448,27.478054043893863,29.93151184050782,31.439684968232687,31.737799429777734,32.267665512301853,33.172116327405234,34.094977954765547,44.999999999999986,109.98310652189998,7.589466384404092,4.60434577328847,2.154065922853802,5.46717477313465,6.5069193939989844,4.356604182158401,3.6674241641784575,2.247220505424423,0.14142135623730953,1.1704699910719625,13.51064,0.05616,50.0,12.5,12.5,12.5,12.5,1.58109,44.8913,13,9.234,14.27675,0.0,56.091000000000001,43.908999999999999,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,38.70968,33.87097,0,0,8.883,9.137,1.015,1.777
38409,1183,106,1183_106,965,0.92590989721914096,0.0,0.92590989721914096,0.0,3.134,0.92591,893.50305,13.28345,13.28345,180.0,4,5,0.415,0.518,6.7355924166357841,0.26200587798373431,0,0,1.14,5.285,78.111341960371959,85.236358309267587,90.0,90.0,111.80140948635184,111.80140948635184,113.19859051365604,115.01689347809999,148.67130713219498,155.55604521958347,1.077032961426901,1.077032961426903,0.10000000000000142,0.10000000000000142,0.09999999999999964,0.09999999999999964,0.14142135623732158,0.141421356237309,1.1180339887498032,0.09999999999999964,0.93557,1e-05,0.0,0.0,9.524,0.0,90.476,0.00504,15.21541,31,0.61,7.53806,47.667999999999999,36.476999999999997,15.855,11.0,-0.5316185674948076,2,50.0,25,75,6.6159515571302254,7.7861445459985283,242.02508853284087,398.630581018876,100950.88888888889,317.72769613127667,23.14815,36.11111,0,0,1.658,6.321,0.725,0.518
38410,1183,107,1183_107,956,17.919394139627538,0.0,17.919394139627538,0.0,3.642,17.91939,17130.9408,30.57859,30.57859,90.681,21,14,2.197,1.464,77.124989400899821,0.74340392356389551,1,0,4.812,5.335,30.842843097886391,33.713841706988269,34.333331435065119,34.687892015555747,36.533120429191037,44.279336377482366,49.526475279098783,56.309932474020215,69.443954780539656,70.930806462651873,11.374093370462536,2.640075756488638,4.41021541423999,4.341658669218457,5.420332093147067,2.789265136196271,2.4413111231467406,0.09999999999999998,0.2828427124737186,0.8062257748298547,18.10849,1e-05,71.429,4.762,9.524,0.0,14.286,0.33196,42.69894,22,10.874,19.37069,11.506,48.326000000000001,40.167000000000002,13.0,-0.25215815772916383,3,292.33333333333331,16,442,0.49685321411955868,42.762119063627985,4092.4270984086911,5704.2360469447531,289.0,17.0,41.06335,35.74661,1,0,7.845,9.1,1.778,1.883
38411,1183,108,1183_108,193,5.5384833696652223,0.0,5.5384833696652223,0.0,10.335,5.53848,1068.92729,16.17931,16.17931,180.0,3,4,1.554,2.073,32.34473564269824,0.52551174425471792,0,0,2.073,3.109,56.014416814237684,56.070202577939277,62.354024636261997,65.695450734063229,66.370622269343187,76.865977693606638,77.005383208083487,81.158185439809984,98.130102354155952,118.96005669395032,4.455333881989105,0.5099019513592786,0.19999999999998863,1.334166406412633,1.104536101718726,0.509901951359283,0.30000000000000027,2.2090722034374397,1.5,0.9055385138137417,5.83093,0.00017,0.0,25.0,0.0,50.0,25.0,0.00406,28.10084,6,3.444,9.24019,31.088000000000001,37.823999999999998,31.088000000000001,52.0,-0.10237431733833599,2,51.5,11,92,1.101456360659063,12.238050783091989,478.11742770361724,519.99682335780801,644.22222222222229,25.381533094401966,44.73684,33.33333,0,0,4.663,4.663,0.518,0.518
38412,1183,109,1183_109,208,0.20746672982933681,0.00048,0.20746672982933681,0.00048,19.928,0.20747,43.15308,2.23607,2.23607,180.0,0,0,0.0,0.0,0.1636402483216132,0.3066283847632662,0,0,0.481,9.135,120.96375653207352,124.99202019855868,124.99202019855868,155.31282627020738,180.0,180.0,180.0,180.0,180.0,180.0,0.10000000000000009,0.10000000000000009,0.10000000000000009,1.2206555615733703,0.1,0.1,0.1,0.1,0.1,0.1,0.20929,0.00132,0.0,0.0,0.0,0.0,100.0,0.10048,0.20327,8,0.228,2.23607,19.231000000000002,52.884999999999998,27.885000000000002,4.0,-0.5031152949374527,0,0,0,0,0,0,0.0,0.0,306.25,17.5,0.0,0.0,0,0,0.481,10.577,0.0,0.481
38413,1183,11,1183_11,261,6.0632919730330537,-0.0,6.0632919730330537,-0.0,6.891,6.06329,1582.5192,17.23079,17.23079,171.87,3,6,1.149,2.299,33.752046005308486,0.66688841466033355,0,0,3.448,5.364,35.584373608459714,35.586844638755103,41.820169880135012,43.076610822480596,45.000000000032564,52.827517950147062,70.016893478100016,76.357085224009936,79.695153531237096,80.537677791972186,1.7691806012954145,3.008321791298246,1.5000000000000229,2.7018512172213054,0.10000000000002274,2.1400934559033127,1.1704699910719623,0.9055385138137418,0.20000000000004547,1.2165525060596403,6.30301,4e-05,0.0,20.0,40.0,0.0,40.0,4.55835,18.40939,10,4.31,9.49611,19.157,43.295000000000002,37.548000000000002,0.0,0,3,52.333333333333336,9,97,0.49915416658893946,14.870700511121406,445.24287849044362,518.88737302048423,484.0,22.0,32.12121,34.54545,1,0,6.897,7.663,1.533,1.149
38414,1183,110,1183_110,185,7.6818754783882444,0.00604,7.6818754783882444,0.00604,6.064,7.68188,1421.14696,15.83982,15.83982,180.0,3,4,1.622,2.162,34.415383729131982,1.2325646642960595,0,1,2.162,5.946,22.846655262222452,24.09325287659297,25.613381568898365,26.565051177089796,29.730313339079299,32.81400299575067,32.905242922981728,45.000000000016293,65.725558865558654,78.690067525978336,1.7088007490634747,5.220153254455325,3.3615472627943257,0.31622776601682445,7.705841939723385,4.004996878900156,0.1414213562373266,0.14142135623730148,2.5019992006393608,0.8944271909999318,7.83469,7e-05,0.0,25.0,50.0,0.0,25.0,0.29037,29.90276,5,3.656,10.94881,27.027000000000001,36.756999999999998,36.216000000000001,18.0,-0.7570970514836639,2,63.0,42,84,5.4511586239958776,15.261559213625766,256.89312955681294,704.09294640300891,441.0,21.0,30.23256,36.43411,1,1,6.486,8.649,1.081,1.622
38415,1183,111,1183_111,994,17.176267789065616,0.0,17.176267789065616,0.0,3.961,17.17627,17073.21018,28.49175,28.49175,116.565,16,12,1.61,1.207,78.181780572713492,0.64480262311667591,1,2,3.421,4.024,45.0,45.0,46.354879840628676,51.546290783396316,51.674469047120489,66.80140948668425,77.439762903127786,98.746162262585344,104.0362434681717,113.19859051340559,0.1000000000003638,0.1000000000003638,8.637129152676085,0.3605551275472061,1.838477631085083,1.0770329614274412,1.3152946437968809,0.1000000000003638,0.14142135623589466,0.14142135623718088,17.33099,3e-05,68.182,4.545,9.091,9.091,9.091,0.02816,56.0251,20,8.375,18.82961,11.066000000000001,48.189,40.744,6.0,-0.3232873279214623,2,449.0,201,697,43.905895061820836,38.50655478418826,6051.2197195781609,8524.942687820032,0.0,0.0,42.27373,37.74834,2,2,6.338,7.344,1.71,1.509
38416,1183,112,1183_112,202,6.1981864235892346,0.0,6.1981864235892346,0.0,6.736,6.19819,1252.03366,14.96162,14.96162,127.875,3,4,1.485,1.98,25.406890999028153,1.3200187350604091,0,1,3.96,6.931,29.207596471142569,29.814949475952062,30.813505706439429,32.92400760044594,33.690067525984176,33.719769845513646,44.999999999991871,56.238133289156394,74.744881296936825,122.00538320808168,1.9104973174542852,3.7161808352124144,2.941088233970507,6.198386886924682,0.10000000000002274,10.335376142163364,0.14142135623732158,2.2022715545545117,0.3605551275463627,1.3341664064126437,6.29241,0.0002,0.0,25.0,25.0,25.0,25.0,6.98662,21.85665,3,3.417,8.99735,14.851000000000001,47.524999999999999,37.624000000000002,11.0,-0.32224446630239406,3,45.333333333333336,17,92,1.8123195393877987,9.3084176229337476,383.6888945516813,413.24131434041414,441.0,21.0,42.02899,36.95652,2,1,6.931,9.406,3.465,3.465
38417,1183,113,1183_113,1062,16.074104672701438,0.0,16.074104672701438,0.0,4.103,16.0741,17070.69916,26.71516,26.71516,180.0,19,13,1.789,1.224,63.529891551075465,0.57382697726561538,1,0,3.955,4.331,36.533982161998729,37.216440473534597,61.197969759503884,69.145541960421653,84.805571092265197,90.0,95.194428907751899,100.30484646871184,149.74356283647006,174.28940686249911,5.92030404624695,4.079215610874227,2.4698178070457306,1.4212670403551897,1.104536101718726,0.20000000000004547,1.1045361017191213,1.1180339887496102,1.1000000000000227,1.0049875621120912,16.22673,1e-05,69.565,8.696,13.043,0.0,8.696,0.20504,39.38223,19,8.227,17.3711,14.124000000000001,45.951000000000001,39.924999999999997,15.0,-1.387126908476082,2,488.0,224,752,32.663383616426053,32.842898691252294,6047.801257848264,8525.4657354687115,484.0,22.0,40.32587,40.4277,0,0,8.286,8.192,1.224,1.507
