id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25
5001,1022,1,1022_1,529,5.99797,0.00216,5.99797,0.00216,12.55,5.99797,3172.92707,14.80304,14.80304,180.0,8,10,1.512,1.89,19.895431030709489,0.77389055928287287,0,1,3.781,4.726,93.814074834221756,101.30993247401996,101.309932474082,127.87498365109826,127.87498365109826,130.91438322002489,135.00000000000813,142.12501634889577,153.43494882292171,179.99999879258175,1.0630145812734606,1.140175425099137,0.14142135623734164,1.140175425099137,1.140175425099137,0.14142135623730964,1.1313708498985726,0.09999999999990905,0.10000000000000053,0.1414213562373115,6.09923,0.00029,0.0,0.0,45.455,18.182,36.364,0.53758,18.51021,12,2.83,8.34372,5.6710000000000003,49.527000000000001,44.802,6.0,-0.5161443000361461,3,122.0,36,259,8.2312882626341501,6.5799958536004688,800.83316628026205,1034.4239358704315,332.1875,18.226011631731172,39.03743,36.8984,2,1,5.482,8.129,1.89,1.701
5002,1022,10,1022_10,659,12.11306,0.0,12.11306,0.0,5.624,12.11306,7982.50573,32.3946,32.3946,180.0,21,18,3.187,2.731,78.303397590517932,1.0932455662299094,0,0,5.159,7.284,46.516989832307061,52.12501634889378,75.963756532219122,78.690067525973106,82.568592028958747,85.601294645010114,90.000000000052111,94.398705355062987,134.99999999997354,180.0,4.875448697299801,0.09999999999990905,1.1661903789692474,1.081665382639222,0.14142135623750243,1.1661903789690609,2.23606797749979,0.22360679775018233,0.1414213562372462,0.36055512754635477,12.28049,0.00015,35.714,14.286,35.714,0.0,14.286,0.05275,83.52959,19,6.764,14.63713,9.1050000000000004,48.103000000000002,42.792000000000002,43.0,-0.33551950432206734,5,107.40000000000001,35,289,4.7844244125366755,53.649074626731441,1648.9715825066976,1591.7416499588976,1569.5555555555554,39.617616732402716,34.00735,32.35294,3,1,7.891,9.863,2.124,2.731
5003,1022,100,1022_100,1457,15.389,7e-05,15.389,7e-05,6.016,15.389,22421.77103,26.93121,26.93121,180.0,32,21,2.196,1.441,62.944053537326667,0.73572466052061491,1,0,6.108,6.52,90.0,90.0,90.0,90.0,95.194428907751899,105.25511870305797,161.56505117697375,170.81116392263905,180.0,180.0,1.1000000000003638,1.1000000000003638,1.1000000000003638,1.1000000000003638,0.1000000000003638,1.1401754250991405,0.1999999999989086,1.208304597359452,0.5999999999999943,0.5999999999999943,15.48698,0.00018,62.5,9.375,9.375,6.25,12.5,0.21221,39.19805,29,8.013,17.28098,2.7450000000000001,52.642000000000003,44.612000000000002,7.0,-0.7001893694888456,7,183.57142857142858,8,1035,0.54376648033661013,19.020627967352095,6943.7318228375707,3190.0684352486096,555.38775510204073,23.566666185568987,40.60325,33.41067,0,0,10.364,11.531,2.265,1.922
5004,1022,101,1022_101,176,3.11853,0.00455,3.11853,0.00455,20.926,3.11853,548.86167,14.5279,14.5279,180.0,2,2,1.136,1.136,17.968734116673701,0.80730239625778932,0,0,3.977,4.545,84.805571092265211,84.805571092266931,88.451842301021344,90.0,90.0,90.0,95.194428907734789,95.194428907734817,180.0,180.0,0.5,0.5,0.31622776601684693,1.2000000000000028,1.2000000000000028,1.2000000000000028,1.104536101718726,0.6000000000000001,0.09999999999999998,0.09999999999999998,3.28098,0.00307,0.0,0.0,33.333,0.0,66.667,0.36481,22.43267,5,3.655,7.54166,17.045000000000002,46.023000000000003,36.932000000000002,0.0,0,2,29.0,5,53,0.44422079033771567,12.008647310303086,225.5219037972565,240.69406515421406,442.88888888888891,21.044925490219462,21.21212,25.75758,0,0,7.386,11.364,1.705,2.273
5005,1022,102,1022_102,327,7.60685,-0.0,7.60685,-0.0,10.53,7.60685,2487.43938,21.43945,21.43945,180.0,9,7,2.752,2.141,39.22812245551642,1.6504404897740084,0,1,3.67,5.81,94.763641690727297,108.43494882290572,108.43494882294645,108.43494882294645,116.56505117707799,116.56505117707799,153.43494882293504,158.19859051364571,158.62937773066378,179.99999879258175,0.2236067977500298,1.118033988749895,0.14142135623724117,0.14142135623724117,0.09999999999990905,0.09999999999990905,0.2236067977500044,1.118033988749895,1.118033988749895,0.28284271247464315,7.64328,0.00036,14.286,0.0,42.857,14.286,28.571,0.38893,37.92589,10,3.769,10.61409,0.0,56.881,43.119,18.0,-0.6839445352130648,4,55.5,49,63,11.926027426450045,15.63743918917169,204.3831655288258,609.56307402493144,412.66666666666669,20.314198646923455,36.36364,25.10823,1,1,7.645,9.786,1.529,1.529
5006,1022,103,1022_103,248,1.01555,0.00057,1.01555,0.00057,7.39,1.01555,251.85574,13.73608,13.73608,180.0,1,2,0.403,0.806,4.9289861755683626,1.0384138288204503,0,1,1.613,4.032,52.359954158832196,53.130102354155007,55.175510843043625,66.801409486352085,68.198590513646735,82.874983651096173,83.418055344822349,100.00797980144327,120.96375653207448,171.86989764584362,2.731300056749533,0.4999999999999957,0.6708203932499337,1.2999999999999972,1.2041594578792214,0.22360679774997896,1.1704699910719591,1.2206555615733719,0.10000000000002274,0.22360679774998216,0.85655,0.00044,0.0,0.0,0.0,0.0,100.0,0.03292,15.68513,9,0.88,4.47364,44.354999999999997,31.855,23.789999999999999,0.0,0,3,14.666666666666666,7,20,0.23457197756846945,0.44122911585892838,40.610979542329815,70.680192689398424,1260.25,35.5,26.53061,38.77551,1,1,2.016,4.435,0.403,0.806
5007,1022,104,1022_104,318,11.65479,-0.0,11.65479,-0.0,4.711,11.65479,3706.22413,22.07374,22.07374,108.435,4,5,1.258,1.572,66.902847427706561,1.7211919238587396,0,1,4.717,4.088,38.015660484018071,39.957548930826178,52.125016348911821,53.130102354161181,60.255118703019818,61.699244233978767,63.43494882290247,63.43494882292201,68.385221057205442,73.145599332810775,5.000999900019993,4.827007354459019,0.09999999999990905,1.1999999999999886,1.140175425099088,0.28284271247448234,0.44721359549962747,0.1000000000003638,0.5000000000000796,6.64830805543794,11.78576,0.0,42.857,14.286,14.286,0.0,28.571,0.02736,33.02121,5,5.695,15.78731,22.013000000000002,40.881,37.106999999999999,9.0,-0.6752431926654435,2,116.5,80,153,28.123714289730042,10.080335735018132,910.39661994413984,1847.115269564039,900.0,30.0,41.45299,34.61538,1,1,10.692,11.006,1.572,1.887
5008,1022,105,1022_105,757,7.65252,0.00142,7.65252,0.00142,8.25,7.65252,5792.95998,25.36632,25.36632,155.556,28,11,3.699,1.453,35.999194189476967,1.4813200020799953,0,1,7.53,6.737,73.739795291689319,74.744881296942154,76.759480084830017,82.23483398157002,86.820169880134387,89.999999999986969,89.999999999998693,108.43494882288334,116.56505117707799,139.76364169072465,0.22360679774997638,0.10000000000000009,1.1045361017187398,0.09999999999990905,0.31622776601684066,1.118033988749895,1.118033988749895,0.14142135623740698,0.10000000000000009,1.5231546211728628,7.70252,0.00063,6.25,25.0,25.0,25.0,18.75,0.02968,77.60579,29,5.93,10.14573,15.852,47.292000000000002,36.856000000000002,9.0,-0.6955488613828745,5,112.0,29,175,4.5205129131137971,22.5195971208693,682.91554429267967,1150.5385899386185,2247.6875,47.409782745758285,31.69014,19.3662,7,2,12.285,10.964,3.699,3.17
5009,1022,106,1022_106,592,5.42414,0.00024,5.42414,0.00024,10.74,5.42414,3211.09064,18.8502,18.8502,180.0,11,9,1.858,1.52,35.168878544424821,0.64103686149372485,0,0,3.041,4.899,113.19859051364797,115.01689347809969,115.01689347810004,115.01689347810004,147.24233119887447,155.55604521958392,155.55604521958392,161.56505117707147,174.05313694602668,180.0,0.09999999999999432,1.170469991071962,1.1704699910719625,1.1704699910719625,1.345362404707371,1.208304597359478,1.208304597359478,0.31622776601680197,1.2369316876852934,0.10000000000013642,5.5141,0.00021,0.0,15.385,23.077,7.692,53.846,0.05343,40.9869,16,2.381,10.04468,18.581,45.100999999999999,36.317999999999998,9.0,-0.45045537657560225,7,43.0,5,124,0.057971057166119722,9.7105513481355903,521.54232636833126,444.35995807478076,357.8765432098765,18.917625200058186,31.73077,32.37179,1,1,5.743,9.459,0.676,1.182
5010,1022,107,1022_107,236,7.5,0.00483,7.5,0.00483,8.607,7.5,1770.00076,15.31829,15.31829,101.31,5,8,2.119,3.39,30.104909040542527,1.223891354580906,0,1,2.119,2.542,45.000000000000007,45.000000000000007,45.000000000065135,45.000000000065135,45.000000000065135,49.633933417836843,52.125016348907309,56.309932474016875,82.874983651094865,97.12501634893988,0.10000000000013642,0.10000000000013642,0.14142135623734164,0.14142135623734164,0.14142135623734164,2.9410882339706492,1.1401754250991678,0.1999999999998181,1.081665382639348,0.14142135623742205,7.58941,0.00082,0.0,40.0,20.0,20.0,20.0,0.41902,18.65485,6,3.28,9.65416,8.4749999999999996,45.762999999999998,45.762999999999998,8.0,-0.48979344938069014,2,89.0,68,110,6.0517109215345597,6.5524284858905544,493.41841051665227,876.86401122009511,0.0,0.0,41.75824,36.81319,1,1,3.39,5.508,1.271,1.271
