id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25
88401,1428,1,1428_1,261,6.16152,-0.0,6.16152,-0.0,6.136,6.16152,1608.15742,18.32403,18.32403,90.0,5,5,1.916,1.916,25.104948780122889,1.4564385579274954,0,1,2.299,3.065,25.33073233598353,25.429527598231861,27.836386640634991,28.424356249159441,31.346770264648761,32.609143339317313,40.914383220024121,56.169501923080993,69.775140568837045,71.565051177075958,4.6861498055440105,7.516648189186474,7.324616030891952,4.42944691807006,4.518849411078013,2.280350850198241,1.4035668847617988,0.8062257748297845,0.4242640687119044,1.1313708498985322,6.14683,9e-05,0.0,20.0,40.0,0.0,40.0,1.6773,10.92483,6,4.896,9.01184,30.651,36.015000000000001,33.332999999999998,0.0,0,2,86.5,8,165,0.44409549702262013,9.3641376918601189,768.29306716914391,794.38938660676865,625.0,25.0,41.80791,40.11299,2,1,5.364,6.13,1.149,1.149
88402,1428,10,1428_10,930,11.78201,0.00774,11.78201,0.00774,5.769,11.78201,10957.26543,24.65461,24.65461,180.0,17,18,1.828,1.935,46.935564182025615,1.0386542541760728,0,1,7.634,7.204,42.913222724442342,43.994913994706785,44.999999999804579,44.999999999804587,47.212904548222852,51.340191745911504,55.007979801443959,57.509740894712586,58.498065885913036,172.8749836511293,2.4413111231466624,1.5811388300843912,0.20000000000004547,0.1414213562370201,9.972462083157222,1.2806248474865414,0.10000000000013642,4.17731971484103,6.8593002558572,0.3162277660166222,11.78431,0.00776,35.0,25.0,10.0,15.0,15.0,1.32874,22.74367,25,6.263,12.63351,8.6020000000000003,46.021999999999998,45.375999999999998,13.0,-0.5935997088224987,5,148.0,10,358,0.37817785304316798,36.967560924799322,2278.5958155366661,1929.3469550521484,66.8888888888889,8.1785627642568652,36.72055,35.56582,2,1,10.538,9.677,2.796,3.226
88403,1428,100,1428_100,839,17.21008,-0.0,17.21008,-0.0,3.131,17.21008,14439.2571,30.23012,30.23012,161.565,6,8,0.715,0.954,93.468892311931668,1.3841109765442761,1,1,10.846,10.727,45.000000000000007,45.000000000521091,45.000000000521091,48.445586286885785,50.754565331051353,53.972626614849069,62.102728969024199,67.833654177891191,69.443954780409399,74.744881297123939,0.09999999999854481,0.14142135623653776,0.14142135623653776,3.5114099732165402,0.6403124237430576,0.4999999999992724,1.3601470508744806,1.1661903789692474,0.14142135623782398,1.5297058540776927,17.3129,0.00012,61.111,5.556,22.222,0.0,11.111,0.45073,32.51598,13,5.79,19.36186,8.343,44.338000000000001,47.317999999999998,0.0,0,3,246.0,63,604,9.0230056219212198,40.309168484293856,5996.333886794182,4798.6489056022956,451.5555555555556,21.249836600678972,26.74731,31.45161,2,1,13.826,14.064,3.695,3.814
88404,1428,101,1428_101,497,14.25554,0.0,14.25554,0.0,4.704,14.25554,7085.00147,24.38217,24.38217,180.0,7,8,1.408,1.61,45.73685160695414,0.89428768179903095,1,1,6.841,7.042,44.999999999837158,44.999999999837165,51.267135847780587,58.370043497760719,63.434948822922017,71.565051177240832,84.805571092261459,84.805571092261459,84.805571092267328,129.80557109210449,0.14142135623693972,0.10000000000002274,5.8523499553596725,2.102379604163077,0.39999999999997726,1.118033988749895,1.1045361017181845,1.1045361017181845,1.1045361017181743,0.14142135623693972,14.47613,9e-05,45.455,27.273,18.182,0.0,9.091,0.07392,17.53959,12,7.028,15.75759,8.048,43.863,48.088999999999999,25.0,-0.3621675296402945,1,448.0,448,448,26.760255636661071,26.760255636661071,0.0,7075.156075501066,0.0,0.0,32.73942,35.41203,2,2,9.054,9.859,3.018,3.219
88405,1428,102,1428_102,846,11.38504,0.00017,11.38504,0.00017,5.58,11.38504,9631.74068,24.47734,24.47734,176.689,15,18,1.773,2.128,54.615665622261091,1.0212506616785504,0,1,6.265,7.683,52.594643368599165,53.746162262559935,54.280045687700124,65.376435213861811,68.442920714936832,75.068582821906944,90.000000000009479,93.814074834416019,94.398705355017768,115.55996517180175,1.5132745950421542,1.3152946437966044,0.7810249675905956,1.236931687686048,0.6403124237436257,0.8485281374237283,0.2236067977497756,0.14142135623750243,1.1661903789690133,1.1401754250990184,11.46317,2e-05,27.778,27.778,22.222,5.556,16.667,0.16186,35.60166,22,6.396,13.83387,8.2739999999999991,48.463000000000001,43.262,11.0,-0.7950463919999478,7,97.571428571428569,25,377,6.779223353964035,27.268491274373474,2034.2115641782932,1368.2224256909176,1186.2400000000002,34.441835026606817,34.92063,31.31313,3,1,8.865,10.52,2.482,2.246
88406,1428,103,1428_103,232,7.60836,0.00193,7.60836,0.00193,10.016,7.60836,1765.13898,18.59704,18.59704,180.0,6,6,2.586,2.586,33.401126530075395,0.91457807161442628,0,0,5.172,5.172,52.341225811369554,52.914164509056668,57.215352867769084,61.05998730717635,65.854458039574524,69.655898744096305,69.655898744096305,79.748801249182577,83.990994042504795,89.999999999996746,0.8544003745317346,1.3601470508737157,6.826419266350475,0.7280109889280045,0.22360679774999168,1.3038404810407107,1.3038404810407107,1.118033988749895,0.8544003745317311,1.118033988749895,7.90967,0.00728,0.0,20.0,20.0,40.0,20.0,9.38956,30.50846,8,3.794,9.98761,8.6210000000000004,50.430999999999997,40.948,7.0,-1.0881873594021518,3,56.666666666666664,16,105,3.0918383554010198,17.439197325853414,499.30028539793602,578.07561953866843,44.222222222222221,6.6499791144200007,36.78161,25.28736,0,0,9.052,8.19,2.586,1.724
88407,1428,104,1428_104,183,4.74008,-0.0,4.74008,-0.0,6.582,4.74008,867.43539,15.16476,15.16476,168.69,4,4,2.186,2.186,26.857394865860133,1.6963260091338175,0,1,0.546,1.093,23.380915370025921,26.810954300349344,28.495638618247266,28.926425835253905,29.744881296944996,36.253837737440186,44.309722802135582,44.309722802137038,47.56377021146271,153.43494882292202,2.531797780234431,2.2090722034374966,1.4422205101855452,1.0816653826391747,0.8062257748297986,0.42426406871188427,1.0816653826391747,1.6278820596099952,1.3152946437966087,0.10000000000002274,4.66575,0.00015,0.0,25.0,0.0,25.0,50.0,0.00272,15.24651,10,1.95,8.70531,32.786999999999999,35.518999999999998,31.693999999999999,43.0,-0.06599391951694966,3,32.333333333333336,14,62,1.8243961927177921,13.879824121822486,255.22243289054319,284.37332212213892,954.88888888888903,30.901276492871439,40.81633,28.57143,1,1,0.546,2.186,0.546,0.546
88408,1428,105,1428_105,565,12.11721,0.0,12.11721,0.0,5.158,12.11721,6846.2251,26.73294,26.73294,100.305,6,9,1.062,1.593,77.124876386235258,0.66893751642956556,0,0,6.549,6.903,55.304846468661559,58.465208094774212,64.133643205845644,67.28558764688843,69.227745317913204,75.963756532073518,78.690067525939696,79.695153531240734,80.537677791970864,95.194428907734263,1.1180339887502406,1.2806248474865414,2.319482700947913,0.7280109889282954,2.4331050121189253,1.2369316876851106,0.5099019513593499,1.1180339887502406,0.10000000000002274,1.1045361017190904,12.30671,0.0002,41.667,16.667,8.333,16.667,16.667,0.05435,22.45794,17,5.44,15.70072,14.159000000000001,45.133000000000003,40.707999999999998,9.0,-0.31901500173126857,2,215.0,65,365,5.8831615248736018,35.781461004008598,2913.5943245723711,3403.9297124013638,1001.6875,31.649447072579324,34.3318,32.02765,0,0,8.496,9.558,3.009,2.655
88409,1428,106,1428_106,422,7.01097,0.0,7.01097,0.0,6.515,7.01097,2958.62799,16.32483,16.32483,180.0,10,10,2.37,2.37,26.713974859345395,0.63170570864531594,0,1,2.607,3.791,36.869897645844013,39.194510130103403,40.654897749491909,44.999999999967429,63.434948822922827,63.434948822948066,64.179008025805899,67.995894026083249,75.529705899907427,90.0,0.22360679774997896,3.0083217912982656,8.045495634204288,0.14142135623726126,0.10000000000000142,0.10000000000002274,0.42426406871198474,1.1704699910719618,0.22360679775008066,1.1313708498984116,7.14078,5e-05,0.0,11.111,44.444,11.111,33.333,0.82211,27.9821,11,4.558,9.51719,16.588000000000001,43.365000000000002,40.046999999999997,10.5,-0.5573314733750885,4,77.0,5,144,1.5675562555757101,10.165342604188053,634.33575323883144,735.20317599964778,441.1875,21.004463811294968,37.86408,35.59871,1,1,4.265,4.976,0.948,0.711
88410,1428,107,1428_107,329,8.77482,0.0,8.77482,0.0,5.238,8.77482,2886.91721,19.96196,19.96196,119.745,4,7,1.216,2.128,32.59145467011988,1.0144781759594923,0,1,3.647,4.255,27.455587430438346,29.291362170981966,32.93098804797323,44.999999999967429,45.000000000032564,45.000000000032564,53.494375789810135,64.724472332375115,68.198590513643694,73.300755766005778,4.560701700396652,1.2369316876853313,6.586349520030062,0.14142135623742205,0.14142135623726126,0.14142135623726126,1.9313207915827295,4.967896939349609,1.0770329614269345,1.0440306508910582,8.91849,7e-05,14.286,14.286,42.857,14.286,14.286,0.6437,36.20036,7,4.622,10.81534,15.198,43.465000000000003,41.337000000000003,7.0,-0.6229573857709437,2,131.5,38,225,8.244842738973114,17.248127703583592,1144.5532088767932,1436.3349202380825,600.25,24.5,40.97744,34.96241,1,1,6.383,6.991,1.216,1.52
