id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25
534601,3557,1,3557_1,378,7.89839,0.0,7.89839,0.0,6.563,7.89839,2985.59108,16.68652,16.68652,133.152,11,9,2.91,2.381,26.748968171641124,1.0077088854718079,0,1,0.265,0.529,45.000000000032564,46.827968244299861,52.650650955380236,61.699244233991223,90.0,101.30993247401771,113.19859051368749,116.56505117708234,116.56505117708234,122.66091272166749,0.20000000000004547,1.7464249196572916,0.22360679774992812,1.044030650891042,0.0999999999999659,0.14142135623734164,0.5385164807134251,0.6708203932498606,0.6708203932498606,0.7615773105863625,7.97806,2e-05,0.0,25.0,50.0,12.5,12.5,1.45302,35.50767,11,4.794,9.92834,13.228,44.973999999999997,41.798999999999999,23.0,-0.5417838947213649,6,48.666666666666664,34,70,4.0336582971092847,8.144701767189753,172.9872379754645,493.82949961118021,540.6875,23.252688016657341,39.46488,35.45151,1,1,1.852,1.323,0.265,0.265
534602,3557,10,3557_10,658,2.54105,0.0,2.54105,0.0,15.373,2.54105,1672.00915,15.38831,15.38831,180.0,9,15,1.368,2.28,17.173655954034427,0.42761530402553438,0,0,1.064,0.912,123.69006752597916,123.69006752598041,126.86989764584598,132.27368900609184,146.3099324740177,165.96375653207397,171.86989764584399,180.0,180.0,180.0,0.10000000000000142,0.14142135623730145,0.49999999999998435,0.36055512754638236,0.3999999999999915,0.5,0.4472135954999452,0.10000000000000142,0.10000000000000142,0.10000000000000142,2.55555,7e-05,0.0,0.0,14.286,7.143,78.571,0.01643,21.45884,16,1.845,8.0614,53.191000000000003,24.771999999999998,22.036000000000001,19.0,-0.07959462157844241,6,29.666666666666668,6,66,0.69428286368505987,8.5950374279879238,201.41481404530657,254.23391030405244,3830.8888888888896,61.894174918879806,35.23316,29.53368,0,0,1.216,1.976,0.152,0.456
534603,3557,100,3557_100,237,5.92653,0.0,5.92653,0.0,8.022,5.92653,1404.58718,14.85194,14.85194,180.0,4,5,1.688,2.11,20.312044491770067,0.40828950745435549,0,0,0.0,0.844,59.03624346792553,71.5650511770788,71.565051177079624,75.963756532069681,75.963756532069681,78.690067525983537,80.53767779197527,90.0,180.0,180.0,0.09999999999999432,1.2649110640673338,0.31622776601684693,0.41231056256174947,0.41231056256174947,0.19999999999998863,0.20000000000001705,0.10000000000002274,0.09999999999999432,0.09999999999999432,6.11871,0.0006,0.0,0.0,80.0,0.0,20.0,0.03219,30.69619,8,4.393,8.58321,21.097000000000001,40.084000000000003,38.819000000000003,20.0,-0.4763209418100311,2,79.5,32,127,13.458382072932316,3.2579959408447592,351.62975671629135,694.25780104033277,380.25,19.5,41.35802,43.20988,0,0,2.954,1.688,0.0,0.0
534604,3557,101,3557_101,317,4.18868,0.00032,4.18868,0.00032,11.688,4.18868,1327.81106,16.38353,16.38353,165.964,6,5,1.893,1.577,23.75509935726889,0.93325493239585011,0,1,2.839,1.577,81.869897645808862,90.0,90.0,90.0,90.000000000008143,108.4349488228992,108.4349488229155,108.43494882292526,152.59242456219252,153.43494882292302,0.14142135623726126,0.10000000000002274,0.10000000000002274,0.10000000000002274,0.14142135623722107,0.22360679774997896,0.14142135623734164,0.3162277660168559,1.3601470508735358,0.8944271909999159,4.21964,0.00037,0.0,0.0,28.571,14.286,57.143,0.00825,22.81685,10,3.348,8.29938,44.164000000000001,29.338000000000001,26.498000000000001,14.0,-0.26705974331141935,4,35.0,5,54,0.9912306799470626,5.3092367087289922,181.81448585906946,319.03142686525979,1376.8888888888887,37.106453466868651,34.61538,25.0,2,1,4.732,3.47,1.262,1.262
534605,3557,102,3557_102,259,5.80248,0.00388,5.80248,0.00388,15.957,5.80248,1502.84147,14.88624,14.88624,180.0,6,6,2.317,2.317,20.416630623051198,1.328700469893777,0,1,2.317,0.772,90.0,104.03624346789508,104.03624346790025,108.43494882291957,111.80140948635139,134.99999999997556,141.34019174594962,146.30993247401679,179.99999879258175,180.0,0.6000000000001364,0.9219544457293195,0.5830951894845285,0.4472135954999579,0.10000000000000142,0.14142135623724117,0.9055385138138314,0.3605551275463587,0.14142135623733162,0.10000000000002274,5.79289,0.00157,0.0,0.0,40.0,20.0,40.0,1.23157,25.61792,9,4.399,8.5775,19.305,39.381999999999998,41.313000000000002,11.0,-0.23798186915645914,3,55.0,17,118,18.18205288408857,5.4526570858602001,427.55475308190717,480.75857974374793,334.75,18.296174463531987,40.23669,38.46154,1,1,3.089,3.089,0.772,0.386
534606,3557,103,3557_103,251,5.32159,-0.0,5.32159,-0.0,6.722,5.32159,1335.7181,14.25553,14.25553,116.565,7,9,2.789,3.586,18.509566636964347,0.91735193515807723,0,0,2.39,1.594,35.041929401538134,38.818935161779478,41.877869537885687,45.000000000016293,45.128899174017882,51.172169413744236,53.916534673054493,57.256883920794131,61.3306470956081,78.690067525979785,3.807886552931938,2.9206163733021073,0.9055385138137357,0.10000000000002274,2.2472205054244485,4.661544808322659,5.707889277132184,1.941648783894733,4.675467891024399,0.14142135623734164,5.478,0.00029,0.0,0.0,40.0,40.0,20.0,5.04591,18.36016,10,4.579,7.86126,19.920000000000002,43.426000000000002,36.652999999999999,0.0,0,3,54.333333333333336,39,84,11.770899356658628,5.2786272414240374,149.44036584712242,435.62837683703219,500.66666666666669,22.375581929117882,36.52695,26.34731,1,0,4.382,3.984,1.195,0.797
534607,3557,104,3557_104,208,7.64867,0.0,7.64867,0.0,11.879,7.64867,1590.92361,17.8891,17.8891,180.0,6,5,2.885,2.404,40.728934429662665,1.5328440759461701,0,1,2.404,0.962,80.537677791983185,80.537677791983185,90.0,99.462322208016815,100.49147701232799,101.30993247402273,116.56505117705194,122.47119229083484,135.00000000000574,180.0,0.20000000000004547,0.20000000000004547,0.10000000000002274,0.6082762530298295,1.0770329614268923,0.509901951359283,0.22360679774997896,0.4123105625617219,0.41231056256185983,0.8000000000000682,7.74373,9e-05,0.0,50.0,25.0,0.0,25.0,0.39819,20.36414,5,5.284,12.22054,24.038,42.787999999999997,33.173000000000002,0.0,0,1,126.0,126,126,9.9391266135492913,9.9391266135492913,0.0,1561.5893076872985,729.0,27.0,42.96875,25.78125,1,1,4.808,1.923,0.962,0.481
534608,3557,105,3557_105,1084,0.09351,9e-05,0.09351,9e-05,9.578,0.09351,101.36253,2.28035,2.28035,180.0,0,0,0.0,0.0,0.032298714154152315,0.054150092103116144,0,0,0.185,0.092,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09406,2e-05,0.0,0.0,0.0,0.0,100.0,0.00042,0.12458,37,0.129,2.28035,96.863,1.845,1.292,0.0,0,0,0,0,0,0,0,0.0,0.0,238632.25,488.5,0.0,0.0,0,0,0.185,0.461,0.0,0.092
534609,3557,106,3557_106,315,4.56837,0.00045,4.56837,0.00045,8.214,4.56837,1439.03749,16.74306,16.74306,137.406,7,6,2.222,1.905,24.477492152001847,0.6460123413126182,0,0,0.952,0.317,78.896166563361191,83.659808254088503,88.375023642474943,90.0,96.340191745900597,96.340191745916883,100.30484646876556,101.30993247402021,111.80140948635182,116.56505117709102,3.4058772731852534,0.14142135623734164,1.4035668847617988,0.1,0.6403124237432862,0.14142135623732408,0.5000000000000057,0.14142135623730953,0.09999999999999998,0.10000000000002274,4.71617,0.00013,0.0,0.0,50.0,16.667,33.333,0.01249,41.81963,12,3.158,8.73672,38.094999999999999,37.143000000000001,24.762,13.0,-0.34700384007895224,3,52.0,30,95,17.850466546580183,3.8196880632238592,193.56443284730014,468.11973182712319,428.6875,20.704769981818199,45.06173,25.92593,0,0,1.905,2.222,0.317,0.317
534610,3557,107,3557_107,260,4.662,0.00038,4.662,0.00038,12.743,4.662,1212.11957,14.5031,14.5031,180.0,7,7,2.692,2.692,16.194079019970669,1.2862722201312122,0,1,1.154,0.769,90.000000000009777,98.130102354152385,98.130102354155127,99.462322208024744,101.30993247401958,104.0362434679252,104.0362434679265,108.43494882292609,134.99999999999184,143.13010235415598,0.2236067977500171,0.14142135623732158,0.4999999999999773,0.09999999999999432,0.3605551275463469,1.2369316876853382,0.4123105625617426,0.09999999999999432,0.09999999999999432,0.4999999999999716,4.63143,0.00029,0.0,0.0,40.0,20.0,40.0,0.09109,16.62696,10,2.865,7.43249,38.462000000000003,32.308,29.231000000000002,35.0,-0.24831451968269533,3,51.333333333333336,14,98,13.95623907950309,4.2188654572501605,246.93918282514426,392.70782240609066,1190.25,34.5,38.99371,35.22013,1,1,2.308,1.538,0.385,0.385
