id,driver,trip,driver_trip,duration,avg_speed,avg_acc,avg_corrected_speed,avg_corrected_acc,avg_angle_change,avg_distance,total_distance,fastest_speed,longest_distance,max_angle_change,times_speed_up,times_speed_down,per_speed_up,per_speed_down,var_corrected_instant_speed,var_corrected_instant_acc,highway,num_of_acc_4,hard_acc2,hard_brak2,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,speed1,speed2,speed3,speed4,speed5,speed6,speed7,speed8,speed9,speed10,speed_fill,acc_fill,per_of_speed_15,per_of_speed_11_15,per_of_speed_7_11,per_of_speed_5_7,per_of_speed_5,min_var,max_var,time_of_turning,avg_speed_turning,avg_speed_excluding_stop,10s_constant,10s_acceleration,10s_deceleration,time_taken_stop,max_dec,num_stop,avg_num_period,min_period,max_period,var_min_p,var_max_p,sd_distance,avg_dist_traveled,var_dur_stop,std_dur_stop,pro_acc_below1,pro_dec_below1,num_of_acc_3,num_of_acc_35,hard_acc15,hard_brak15,hard_acc25,hard_brak25
260401,2249,1,2249_1,422,13.38312,0.00034,13.38312,0.00034,6.066,13.38312,5647.67793,24.41004,24.41004,161.565,13,13,3.081,3.081,43.795737925835596,1.0400322536043141,0,1,3.555,1.659,40.372084098235561,41.054813770965509,41.93351449886908,42.496860220402958,43.605908859966448,44.999999999869715,45.0,45.000000000065135,55.304846468715475,55.304846468910888,4.904079934095699,1.5811388300841895,3.4409301068170137,1.5231546211725009,3.324154027719001,0.14142135623750243,0.4472135955000596,0.1999999999998181,0.14142135623734164,1.118033988749854,13.58513,0.00319,33.333,11.111,55.556,0.0,0.0,0.81027,18.35707,9,7.943,13.65848,7.109,45.972000000000001,46.918999999999997,0.0,0,5,81.200000000000003,13,223,1.8917096224651166,36.768608382676618,1393.3707656944086,1126.3888330045293,0.0,0.0,36.07748,36.56174,1,1,6.161,7.109,1.659,0.711
260402,2249,10,2249_10,324,5.49188,0.0,5.49188,0.0,6.49,5.49188,1779.36759,17.00735,17.00735,71.565,8,11,2.469,3.395,22.774244059554057,1.7685213263457524,0,1,4.012,5.556,37.998732442504718,38.971956189853913,40.720536469754819,51.319088328992869,53.13010235415863,53.405560710290423,55.007979801439589,57.528807709152844,63.43494882292201,68.198590513654935,4.178516483155241,11.04355015382274,1.9209372712298476,1.5524174696260038,0.31622776601684693,2.2561028345355183,1.2206555615733963,1.264911064067347,0.10000000000013642,1.0770329614268501,5.45311,-0.0,0.0,0.0,42.857,0.0,57.143,0.04992,44.87349,14,4.079,8.09382,12.346,48.457000000000001,39.198,0.0,0,4,51.25,7,147,0.35398026498665536,9.0907503707136961,503.58296787491474,430.94147796159581,459.5,21.435951110226018,32.40741,28.7037,2,2,6.481,8.642,2.16,1.852
260403,2249,100,2249_100,419,7.76649,-0.0,7.76649,-0.0,7.325,7.76649,3254.15759,17.08011,17.08011,180.0,13,12,3.103,2.864,32.507591978459281,0.64143865047312754,0,0,3.103,3.103,57.094757077042132,63.434948822904097,63.434948822952954,71.56505117707114,73.610459665963234,81.869897645837312,89.999999999993321,93.814074834314582,93.81407483431947,172.50414236026344,1.4317821063277147,0.28284271247460296,1.2649110640673877,1.414213562373071,1.252996408614243,0.22360679774997896,1.0816653826391274,0.14142135623724525,0.14142135623726126,1.0630145812734606,7.93125,3e-05,11.111,11.111,44.444,11.111,22.222,0.86253,47.45581,12,3.695,10.60057,14.32,46.777999999999999,38.902000000000001,16.5,-0.7294647509200933,4,74.0,20,145,3.5173194165333976,9.3936748914569783,623.65712619249405,800.82368512168387,300.55999999999995,17.336666346215466,37.62376,35.64356,0,0,5.728,5.967,0.716,0.716
260404,2249,101,2249_101,243,6.31554,0.01358,6.31554,0.01358,6.182,6.31554,1534.67512,14.22744,14.22744,161.565,5,5,2.058,2.058,25.405369770001887,0.49589619154632952,0,0,2.058,3.292,23.082681407421163,25.185404159965376,28.227367386542731,30.714729302569914,32.038598149007996,32.973907580509398,41.097277071522463,81.573030978519256,99.865806943084365,100.30484646876603,5.375872022286246,7.051950084905506,8.02309167341377,4.5880278987817835,2.140093455903269,2.193171219946131,9.245539465060983,0.22360679774997877,2.33452350598575,0.1,6.39106,0.04064,0.0,20.0,40.0,0.0,40.0,0.03068,6.86248,5,4.927,9.25673,24.690999999999999,40.741,34.567999999999998,3.0,-0.6565214740653841,0,0,0,0,0,0,0.0,0.0,1089.0,33.0,40.60606,34.54545,0,0,4.527,6.584,1.235,0.823
260405,2249,102,2249_102,238,8.64914,0.0,8.64914,0.0,11.821,8.64914,2058.49483,27.10461,27.10461,161.565,6,7,2.521,2.941,59.487160890870292,1.391055643300714,0,1,3.782,4.202,45.000000000032578,56.309932474030248,63.434948822935041,66.801409486318121,66.801409486383264,71.861917844393076,79.9920201985191,90.0,90.0,90.0,0.10000000000002274,0.7211102550927412,0.10000000000013642,0.14142135623742205,1.0770329614268923,1.220655561573266,0.28284271247452253,0.09999999999990905,0.09999999999990905,0.09999999999990905,8.79666,0.00093,20.0,20.0,20.0,0.0,40.0,0.05518,70.53413,6,5.094,12.46208,21.007999999999999,42.017000000000003,36.975000000000001,20.0,-0.6065358067022375,2,81.5,34,129,4.0324884996658525,33.797662734621952,817.50977770309044,1021.8907046370542,900.0,30.0,39.02439,28.04878,1,1,6.723,7.563,1.681,2.521
260406,2249,103,2249_103,310,1.27678,-0.0,1.27678,-0.0,10.651,1.27678,395.80185,8.40595,8.40595,160.017,2,3,0.645,0.968,3.8840904747524805,0.35608122726553793,0,0,2.581,6.129,78.111341960371007,82.874983651104017,83.418055344823529,86.820169880136902,90.0,91.54815769897796,93.36646066343576,96.581944655178006,105.2551187030579,109.98310652190003,0.5385164807134462,1.0816653826392022,0.22360679774997738,1.1401754250991327,0.1,0.31622776601683794,0.22360679774998532,0.22360679774997902,0.09999999999999787,0.09999999999999787,1.31885,0.0,0.0,0.0,0.0,0.0,100.0,0.02819,5.83299,9,1.206,4.08059,32.258000000000003,39.677,28.065000000000001,7.5,-0.19032903913957008,4,18.5,5,34,0.023426304335140456,2.7591491545389837,59.26051079731382,80.724534499769646,1136.24,33.708159249653491,39.75904,34.93976,0,0,4.839,7.419,1.613,0.968
260407,2249,104,2249_104,200,3.56228,-0.0,3.56228,-0.0,6.153,3.56228,712.45681,13.55323,13.55323,88.21,4,4,2.0,2.0,19.061982475149044,0.99074182493985152,0,1,3.5,4.5,28.062844196622628,28.751078800817091,36.085073042852486,37.874983651098447,38.933717374301061,43.230808693953144,46.247112821876179,50.564563795368493,60.42216131873807,82.874983651089437,5.508175741568166,9.257429448826493,1.4317821063276206,0.10000000000002274,3.080584360149873,3.2140317359976267,7.92590688817375,4.004996878900158,3.008321791298269,1.1401754250991354,3.59975,5e-05,0.0,0.0,50.0,0.0,50.0,0.00224,18.94133,6,4.423,7.81645,40.0,35.5,24.5,9.0,-1.4810690666602049,2,44.5,26,63,7.6011927165759881,8.0411032807632097,108.5252412704498,351.74040059156329,2209.0,47.0,41.11111,21.11111,1,1,6.0,5.5,1.5,2.0
260408,2249,105,2249_105,999,3.03692,0.00014,3.03692,0.00014,15.075,3.03692,3033.8855,18.09447,18.09447,180.0,18,16,1.802,1.602,15.810105225692263,0.52025959112662046,0,1,3.103,4.004,137.74904290285031,142.12501634890282,152.3189384315065,153.43494882294809,156.0774941169912,158.19859051365086,158.83874018315788,174.80557109226416,174.80557109229139,176.63353933657302,2.8160255680656947,1.1401754250992377,1.2083045973593745,0.22360679774997896,1.2041594578790975,1.118033988749895,1.140175425099098,0.14142135623734164,0.14142135623742205,1.1313708498984116,3.05184,3e-05,0.0,9.091,0.0,0.0,90.909,0.08466,24.43745,31,1.887,6.00466,13.013,47.146999999999998,39.840000000000003,12.67,-0.20247965460060766,17,23.823529411764707,5,124,0.11340816429363212,10.030357646678285,337.43543329443156,158.08551374138338,584.23582766439915,24.170970763798444,42.06009,36.26609,2,1,5.205,7.608,1.001,0.901
260409,2249,106,2249_106,413,4.51079,0.00709,4.51079,0.00709,8.386,4.51079,1862.95611,13.26386,13.26386,153.435,9,11,2.179,2.663,12.467062820973288,0.57516774484839717,0,0,3.874,3.632,46.93058744116744,48.264283724018348,57.2463328596804,61.557071375636227,61.557071375636902,63.43494882292201,71.565051177077706,78.690067525980069,87.852414571701672,90.0,0.7211102550927944,1.2529964086141592,2.8635642126552865,0.44721359549996276,1.2206555615733699,1.3,1.1313708498984745,0.3605551275463962,2.220360331117448,0.10000000000002274,4.55504,0.01399,0.0,0.0,22.222,22.222,55.556,1.10398,16.11989,16,3.502,6.22318,16.949000000000002,44.310000000000002,38.741,12.5,-0.2642572853890601,7,36.714285714285715,7,97,0.053858258496864646,6.2081101698462469,250.12718763310164,238.6654880922695,155.80555555555557,12.482209562235189,35.37415,36.73469,0,0,5.811,5.327,1.937,1.453
260410,2249,107,2249_107,329,5.65014,0.0,5.65014,0.0,8.735,5.65014,1858.89549,12.87633,12.87633,173.606,6,6,1.824,1.824,18.002989387585348,0.45215187919388083,0,0,1.52,2.128,49.568051993427524,50.079607860014576,54.926245506651689,69.227745317952113,73.300755766002794,79.508522987668414,88.994913994745659,100.30484646876603,161.56505117707803,168.5034369824142,3.106444913401813,1.7720045146669352,0.8246211251235324,0.509901951359283,0.09999999999990905,1.0770329614269007,1.1180339887498973,0.20000000000000007,0.19999999999999996,1.118033988749895,5.82483,0.00039,0.0,0.0,42.857,14.286,42.857,0.00164,8.51911,9,4.505,7.76974,24.315999999999999,41.337000000000003,34.347000000000001,0.0,0,2,117.5,77,158,5.7277303437898199,7.5774539631959446,458.22866200800598,919.04587825721478,841.0,29.0,42.61603,38.39662,0,0,4.255,6.079,0.608,0.912
