diver,trip,predict
12,1,0.797794587166,0.202205412834
12,2,0.626862723184,0.373137276816
12,3,0.628901334338,0.371098665662
12,4,0.647687583877,0.352312416123
12,5,0.871808271818,0.128191728182
12,6,0.85548745904,0.14451254096
12,7,0.51119131491,0.48880868509
12,8,0.675334191707,0.324665808293
12,9,0.717458412054,0.282541587946
12,10,0.612453032288,0.387546967712
12,11,0.597498963398,0.402501036602
12,12,0.809733729627,0.190266270373
12,13,0.890371184998,0.109628815002
12,14,0.90920576391,0.0907942360898
12,15,0.663271667015,0.336728332985
12,16,0.926081030661,0.0739189693394
12,17,0.709892196448,0.290107803552
12,18,0.887546998778,0.112453001222
12,19,0.658315965781,0.341684034219
12,20,0.646540751624,0.353459248376
12,21,0.965735890968,0.0342641090318
12,22,0.640634256311,0.359365743689
12,23,0.688177392901,0.311822607099
12,24,0.848634152679,0.151365847321
12,25,0.610064760388,0.389935239612
12,26,0.657522219203,0.342477780797
12,27,0.511019473657,0.488980526343
12,28,0.869952694885,0.130047305115
12,29,0.862276354635,0.137723645365
12,30,0.837017242667,0.162982757333
12,31,0.814843871002,0.185156128998
12,32,0.938639071293,0.0613609287072
12,33,0.680092044748,0.319907955252
12,34,0.708313853747,0.291686146253
12,35,0.694096778383,0.305903221617
12,36,0.680068638651,0.319931361349
12,37,0.697049010759,0.302950989241
12,38,0.67583864502,0.32416135498
12,39,0.8861285628,0.1138714372
12,40,0.684273244977,0.315726755023
12,41,0.903700322946,0.0962996770537
12,42,0.707940104729,0.292059895271
12,43,0.713956976531,0.286043023469
12,44,0.931117144629,0.068882855371
12,45,0.563709381618,0.436290618382
12,46,0.879174605603,0.120825394397
12,47,0.537145084986,0.462854915014
12,48,0.508819689691,0.491180310309
12,49,0.786020508402,0.213979491598
12,50,0.659420438835,0.340579561165
12,51,0.939954900461,0.0600450995387
12,52,0.504625476566,0.495374523434
12,53,0.985163812126,0.0148361878742
12,54,0.973005830916,0.0269941690837
12,55,0.685764366188,0.314235633812
12,56,0.585765186114,0.414234813886
12,57,0.576184812219,0.423815187781
12,58,0.841798933282,0.158201066718
12,59,0.940794422407,0.0592055775929
12,60,0.668944401721,0.331055598279
12,61,0.650223712028,0.349776287972
12,62,0.974496329799,0.0255036702011
12,63,0.910537693409,0.089462306591
12,64,0.668528667364,0.331471332636
12,65,0.775405812683,0.224594187317
12,66,0.697254566617,0.302745433383
12,67,0.881072503805,0.118927496195
12,68,0.629187192468,0.370812807532
12,69,0.591016358602,0.408983641398
12,70,0.835740597434,0.164259402566
12,71,0.602488209811,0.397511790189
12,72,0.663486352517,0.336513647483
12,73,0.503697140367,0.496302859633
12,74,0.652889516804,0.347110483196
12,75,0.676176603518,0.323823396482
12,76,0.877084454904,0.122915545096
12,77,0.633405398791,0.366594601209
12,78,0.694466439507,0.305533560493
12,79,0.688410308771,0.311589691229
12,80,0.677614344265,0.322385655735
12,81,0.630729475033,0.369270524967
12,82,0.986152437699,0.0138475623006
12,83,0.610276796677,0.389723203323
12,84,0.647479756702,0.352520243298
