diver,trip,predict
10,1,0.813940995354,0.186059004646
10,2,0.683381808595,0.316618191405
10,3,0.595494001907,0.404505998093
10,4,0.821649682976,0.178350317024
10,5,0.728958764792,0.271041235208
10,6,0.875230447006,0.124769552994
10,7,0.981048201002,0.0189517989985
10,8,0.695272907051,0.304727092949
10,9,0.701524672025,0.298475327975
10,10,0.685535806338,0.314464193662
10,11,0.732171617911,0.267828382089
10,12,0.674494374013,0.325505625987
10,13,0.640804312946,0.359195687054
10,14,0.65366908119,0.34633091881
10,15,0.580935916783,0.419064083217
10,16,0.642850793173,0.357149206827
10,17,0.696660428543,0.303339571457
10,18,0.591449672786,0.408550327214
10,19,0.607384325812,0.392615674188
10,20,0.654225332378,0.345774667622
10,21,0.974591123106,0.025408876894
10,22,0.625827661058,0.374172338942
10,23,0.716770002635,0.283229997365
10,24,0.756233836411,0.243766163589
10,25,0.732399492847,0.267600507153
10,26,0.649545305949,0.350454694051
10,27,0.94649937299,0.0535006270099
10,28,0.924879807358,0.0751201926423
10,29,0.579930591409,0.420069408591
10,30,0.625013053674,0.374986946326
10,31,0.713129477039,0.286870522961
10,32,0.58410231876,0.41589768124
10,33,0.901516479393,0.0984835206066
10,34,0.952539855846,0.0474601441543
10,35,0.709390420947,0.290609579053
10,36,0.894187555174,0.105812444826
10,37,0.698689853415,0.301310146585
10,38,0.666209838463,0.333790161537
10,39,0.647698608864,0.352301391136
10,40,0.954370958525,0.0456290414749
10,41,0.764851315969,0.235148684031
10,42,0.59209789709,0.40790210291
10,43,0.674812697727,0.325187302273
10,44,0.894497989042,0.105502010958
10,45,0.960531183493,0.0394688165074
10,46,0.684682890903,0.315317109097
10,47,0.697015094808,0.302984905192
10,48,0.621703461145,0.378296538855
10,49,0.693969794496,0.306030205504
10,50,0.606060220281,0.393939779719
10,51,0.706359784126,0.293640215874
10,52,0.962892588141,0.0371074118588
10,53,0.704527044041,0.295472955959
10,54,0.609886790147,0.390113209853
10,55,0.896939683815,0.103060316185
10,56,0.767076805969,0.232923194031
10,57,0.862146301801,0.137853698199
10,58,0.887586311651,0.112413688349
10,59,0.774395057129,0.225604942871
10,60,0.896086982773,0.103913017227
10,61,0.681180178369,0.318819821631
10,62,0.637066651712,0.362933348288
10,63,0.64094437067,0.35905562933
10,64,0.96087084765,0.0391291523501
10,65,0.824991357978,0.175008642022
10,66,0.922884630922,0.0771153690777
10,67,0.741325472156,0.258674527844
10,68,0.65152131954,0.34847868046
10,69,0.606969404545,0.393030595455
10,70,0.728370666711,0.271629333289
10,71,0.619758268687,0.380241731313
