diver,trip,predict
15,1,0.58352298606,0.41647701394
15,2,0.452195629204,0.547804370796
15,3,0.47113452166,0.52886547834
15,4,0.679070854075,0.320929145925
15,5,0.502512776055,0.497487223945
15,6,0.579862552338,0.420137447662
15,7,0.351865115809,0.648134884191
15,8,0.800688024189,0.199311975811
15,9,0.640664036791,0.359335963209
15,10,0.521190115199,0.478809884801
15,11,0.587619867444,0.412380132556
15,12,0.66878215103,0.33121784897
15,13,0.518349305209,0.481650694791
15,14,0.504115663821,0.495884336179
15,15,0.582413370314,0.417586629686
15,16,0.762912759386,0.237087240614
15,17,0.645260360356,0.354739639644
15,18,0.650451438228,0.349548561772
15,19,0.496447428012,0.503552571988
15,20,0.741950128863,0.258049871137
15,21,0.420687620995,0.579312379005
15,22,0.779253412488,0.220746587512
15,23,0.495015433725,0.504984566275
15,24,0.668245847005,0.331754152995
15,25,0.487230004414,0.512769995586
15,26,0.398255443951,0.601744556049
15,27,0.397508235615,0.602491764385
15,28,0.540713138017,0.459286861983
15,29,0.527746295973,0.472253704027
15,30,0.374599971231,0.625400028769
15,31,0.537976378613,0.462023621387
15,32,0.618641402097,0.381358597903
15,33,0.520886978704,0.479113021296
15,34,0.99090598817,0.00909401183039
15,35,0.772228299446,0.227771700554
15,36,0.641412456647,0.358587543353
15,37,0.545813149146,0.454186850854
15,38,0.439895452594,0.560104547406
15,39,0.40353244754,0.59646755246
15,40,0.688984046636,0.311015953364
15,41,0.62480221038,0.37519778962
15,42,0.397215087942,0.602784912058
15,43,0.483265782621,0.516734217379
15,44,0.611757199548,0.388242800452
15,45,0.573752227361,0.426247772639
15,46,0.683515672759,0.316484327241
15,47,0.507798098303,0.492201901697
15,48,0.677437957339,0.322562042661
15,49,0.992329891578,0.00767010842187
15,50,0.679889636996,0.320110363004
15,51,0.512768702873,0.487231297127
15,52,0.490325373701,0.509674626299
15,53,0.981416647139,0.018583352861
15,54,0.568291110043,0.431708889957
15,55,0.494578898794,0.505421101206
15,56,0.550561059824,0.449438940176
15,57,0.567495117867,0.432504882133
15,58,0.663773926334,0.336226073666
15,59,0.820899296562,0.179100703438
15,60,0.624791823485,0.375208176515
15,61,0.716525243839,0.283474756161
15,62,0.944138927892,0.0558610721079
15,63,0.788968168462,0.211031831538
15,64,0.706369392226,0.293630607774
15,65,0.45827153349,0.54172846651
15,66,0.624054014811,0.375945985189
15,67,0.90196229877,0.09803770123
15,68,0.727554043371,0.272445956629
15,69,0.984793967485,0.0152060325151
15,70,0.505346836489,0.494653163511
15,71,0.551020029164,0.448979970836
15,72,0.655035163322,0.344964836678
15,73,0.59986471345,0.40013528655
15,74,0.360077156979,0.639922843021
15,75,0.699062919237,0.300937080763
15,76,0.488767707794,0.511232292206
15,77,0.454392126295,0.545607873705
15,78,0.983285739376,0.0167142606236
15,79,0.434337070621,0.565662929379
15,80,0.498386852304,0.501613147696
15,81,0.712525588131,0.287474411869
15,82,0.712260337318,0.287739662682
15,83,0.567423839831,0.432576160169
15,84,0.674964214773,0.325035785227
15,85,0.473783647333,0.526216352667
15,86,0.698558911946,0.301441088054
15,87,0.899766192651,0.100233807349
15,88,0.973219054736,0.0267809452642
15,89,0.176582142603,0.823417857397
15,90,0.417944372406,0.582055627594
15,91,0.657297723803,0.342702276197
15,92,0.505548904601,0.494451095399
15,93,0.708142029027,0.291857970973
15,94,0.499045259074,0.500954740926
15,95,0.451709271342,0.548290728658
15,96,0.605362156959,0.394637843041
15,97,0.624517536803,0.375482463197
15,98,0.598692996874,0.401307003126
15,99,0.772445461733,0.227554538267
15,100,0.421706549184,0.578293450816
15,101,0.753359875641,0.246640124359
15,102,0.653181416227,0.346818583773
15,103,0.349493431564,0.650506568436
15,104,0.798715079256,0.201284920744
15,105,0.505115709031,0.494884290969
15,106,0.909667296513,0.0903327034873
15,107,0.305032318794,0.694967681206
15,108,0.670997458956,0.329002541044
15,109,0.975413660224,0.0245863397755
15,110,0.702985305784,0.297014694216
15,111,0.957265565119,0.0427344348809
15,112,0.67642007012,0.32357992988
15,113,0.279877553651,0.720122446349
15,114,0.800948273809,0.199051726191
15,115,0.721659935629,0.278340064371
15,116,0.61968991585,0.38031008415
15,117,0.514483745869,0.485516254131
15,118,0.578948303075,0.421051696925
15,119,0.563621896291,0.436378103709
15,120,0.658615401225,0.341384598775
15,121,0.708078791818,0.291921208182
15,122,0.681154706521,0.318845293479
15,123,0.736883087818,0.263116912182
15,124,0.985382819741,0.0146171802589
15,125,0.998623661989,0.00137633801146
15,126,0.45653662662,0.54346337338
15,127,0.603322446062,0.396677553938
15,128,0.656431068694,0.343568931306
15,129,0.576839368563,0.423160631437
15,130,0.978249392161,0.021750607839
15,131,0.534299847491,0.465700152509
15,132,0.734472701223,0.265527298777
15,133,0.689893326444,0.310106673556
15,134,0.570619600412,0.429380399588
15,135,0.510727886005,0.489272113995
15,136,0.626558832413,0.373441167587
15,137,0.585632549621,0.414367450379
15,138,0.47185960133,0.52814039867
15,139,0.433171867745,0.566828132255
15,140,0.995500197957,0.00449980204256
15,141,0.453888513806,0.546111486194
15,142,0.466388218818,0.533611781182
15,143,0.541471930486,0.458528069514
15,144,0.599463907537,0.400536092463
15,145,0.634922859979,0.365077140021
15,146,0.701782501646,0.298217498354
15,147,0.735271136548,0.264728863452
15,148,0.505871212635,0.494128787365
15,149,0.785180966909,0.214819033091
15,150,0.472961509716,0.527038490284
15,151,0.68084873532,0.31915126468
15,152,0.434215104025,0.565784895975
15,153,0.475123806638,0.524876193362
15,154,0.711079146224,0.288920853776
15,155,0.349045662645,0.650954337355
15,156,0.573458318616,0.426541681384
15,157,0.56871588799,0.43128411201
15,158,0.723705931559,0.276294068441
15,159,0.552657500964,0.447342499036
15,160,0.596364230373,0.403635769627
15,161,0.492244177174,0.507755822826
15,162,0.502736807357,0.497263192643
15,163,0.622125481828,0.377874518172
15,164,0.671737968246,0.328262031754
15,165,0.598248470986,0.401751529014
15,166,0.538650578264,0.461349421736
15,167,0.349236203471,0.650763796529
15,168,0.997537928511,0.00246207148931
15,169,0.699995867032,0.300004132968
15,170,0.68726201417,0.31273798583
15,171,0.470760567618,0.529239432382
15,172,0.729847464392,0.270152535608
15,173,0.768232860489,0.231767139511
15,174,0.997183806745,0.00281619325493
15,175,0.530119738655,0.469880261345
15,176,0.39307143475,0.60692856525
15,177,0.701625990227,0.298374009773
15,178,0.949318766491,0.0506812335091
15,179,0.525637490684,0.474362509316
15,180,0.470581872745,0.529418127255
15,181,0.50551609159,0.49448390841
15,182,0.618096243492,0.381903756508
15,183,0.54240170771,0.45759829229
15,184,0.982665944176,0.0173340558244
15,185,0.532238472338,0.467761527662
15,186,0.500193027109,0.499806972891
15,187,0.509526402133,0.490473597867
15,188,0.623444074541,0.376555925459
15,189,0.665378212606,0.334621787394
15,190,0.702177250018,0.297822749982
15,191,0.547593502935,0.452406497065
15,192,0.656511496802,0.343488503198
15,193,0.663015372974,0.336984627026
15,194,0.507234843283,0.492765156717
15,195,0.564256866621,0.435743133379
15,196,0.994511597934,0.00548840206606
15,197,0.356286615128,0.643713384872
15,198,0.546107765544,0.453892234456
15,199,0.492734637588,0.507265362412
15,200,0.726391707753,0.273608292247
2802,145
3387,106
3290,119
2236,47
2699,183
1937,184
2210,8
2930,26
3421,62
1951,84
10,67
1234,172
2711,53
258,61
2890,44
1819,127
2544,179
3604,148
2147,92
1616,11
2173,65
355,14
1540,43
2778,172
3142,58
262,61
1016,146
1531,155
2754,183
1840,117
1652,146
1623,92
3009,71
2942,79
2163,170
2374,171
3031,109
1078,145
2707,48
2460,48
278,99
2127,55
2816,186
1559,155
3446,20
3569,120
1003,196
1885,126
2631,47
1596,75
2530,75
2958,167
2269,185
2455,165
2385,131
1414,103
1175,71
20,113
2097,97
2056,161
2405,39
2116,99
1657,113
218,195
1866,18
3512,1
3581,87
2252,60
2839,64
1554,13
2920,147
2318,121
2575,5
2110,103
2435,172
3070,32
3440,155
159,177
2343,141
2356,198
231,88
1226,135
2350,126
2974,134
328,99
1994,156
2379,55
1303,176
3399,117
1973,45
2608,92
127,44
1243,53
1883,178
3082,197
1942,191
1315,100
2094,157
2357,121
1253,68
2060,191
1329,129
3250,182
1159,136
1605,50
3089,4
203,79
3100,191
333,164
1138,158
2417,53
147,163
2353,73
3273,52
2728,183
1796,154
1577,171
3245,160
3097,86
1241,20
330,144
2508,111
3262,94
2488,3
2894,32
3145,155
2605,2
3463,154
1668,141
2399,22
2443,84
2854,170
1236,122
1021,184
2676,87
3294,131
3441,64
2278,151
1061,119
3185,78
2162,167
1653,123
1466,32
3380,189
1081,159
3132,73
1093,115
1496,44
263,14
2081,44
2570,96
2773,67
1748,185
2733,190
2395,19
1346,145
3558,6
311,68
2293,107
1191,157
1786,12
1139,125
3592,111
3312,6
3254,17
1461,191
1273,84
360,88
2962,123
1304,155
2737,19
3467,145
1673,90
2583,34
1347,41
1229,197
1970,11
219,80
1296,68
2300,81
3609,67
2776,99
3432,82
353,123
1932,60
2511,60
3420,125
1830,190
3510,169
1803,128
3520,23
3410,169
3586,26
3008,102
2638,27
2010,38
2199,59
1714,159
222,153
1398,19
1285,31
1167,162
1886,90
2753,135
1107,52
2645,63
3527,158
2052,162
3102,24
3531,68
3108,44
1521,35
2195,28
2771,101
1223,190
1504,89
2922,122
2136,180
2459,137
2234,43
2682,155
1396,110
1156,51
1380,98
175,77
1988,80
217,179
2719,49
2100,43
2378,198
2363,4
2133,118
1063,171
2599,186
2134,48
286,12
2000,63
2613,192
2359,72
2366,51
1873,182
2746,195
1325,66
1594,23
1592,119
2177,82
2098,46
2372,3
2222,87
1070,105
2967,105
1274,58
2361,161
2364,38
1245,154
2553,143
2274,152
3469,112
2559,58
3355,149
1238,35
2176,44
2908,35
1447,168
2023,9
1827,75
1742,87
2368,19
2576,116
157,171
2494,115
317,93
2044,150
358,168
2346,75
1993,87
3587,109
2704,42
2851,127
2524,57
25,139
2666,85
1824,68
344,19
2827,81
3251,98
3350,45
2258,174
3168,84
1843,130
173,147
2558,70
1720,173
3457,115
2057,174
2743,195
3206,28
3116,146
2525,14
1419,186
1110,187
16,175
1386,68
3503,21
3175,170
1125,199
2437,38
301,5
3317,158
1507,94
1150,94
1722,184
3487,135
3243,16
1685,2
2205,70
1118,42
1862,32
3151,113
1758,182
2549,134
1877,161
1730,120
2818,67
1695,50
3296,66
2390,129
2971,1
1149,59
1704,183
3259,66
3096,152
2952,4
2653,103
1798,97
1545,187
1369,114
2927,52
2679,81
1694,197
1211,79
3385,165
3515,69
1337,10
1194,187
2864,51
3141,58
3368,160
1135,157
1640,174
1534,104
2259,186
1602,2
2048,158
1861,62
260,153
195,145
1247,119
2069,79
2065,184
2112,121
3542,118
1931,38
1043,144
1597,132
2409,31
1548,145
2203,137
2245,196
3095,172
3271,171
2342,160
2394,165
3149,10
2994,129
1944,73
2519,10
2348,58
1196,176
2450,137
1357,177
2714,101
1064,191
3037,91
2462,21
3501,1
3313,1
2255,103
2114,95
1478,56
1933,131
183,164
1153,178
2811,32
3514,178
1502,77
2626,98
162,55
2453,175
3029,196
2899,69
2051,13
1975,45
2170,49
1908,105
1076,109
186,70
1860,39
2940,151
2456,63
2320,18
3590,123
2284,148
3023,22
2662,80
1085,54
3044,178
3180,80
2724,29
1974,47
2256,103
2592,138
2694,179
2538,62
1783,147
306,191
1410,130
1165,35
265,64
3274,161
3545,72
2151,183
149,37
140,91
2516,14
3540,168
1090,54
3137,92
3027,18
2202,150
2835,3
3091,47
1408,108
1471,138
2333,48
2665,159
3376,74
2889,174
2659,150
3453,100
2535,55
2296,179
2022,100
1442,127
1794,165
2813,189
1658,186
1756,54
179,194
1680,110
1900,177
2084,78
111,147
2467,47
2267,5
356,179
2731,129
1515,183
3529,121
1563,108
225,75
2681,86
2612,165
2515,6
1445,17
3491,117
1132,24
3153,37
209,154
3388,175
1056,29
2429,47
2248,30
2691,52
3225,110
1209,74
1038,175
3139,62
1181,105
1161,68
3090,27
3427,67
3470,155
1829,150
2716,7
1462,63
2761,68
1587,189
2667,73
3024,25
2884,21
1905,78
2036,152
1170,95
3181,182
2628,104
2487,100
2326,32
1011,144
2179,47
2855,32
1280,195
2533,197
1718,154
3189,156
1854,71
2471,20
3559,100
1055,168
282,134
2219,93
1851,136
3409,85
130,114
1340,22
234,22
2674,111
1490,103
2683,169
2735,187
3286,113
3394,82
3006,99
2140,166
1961,24
3315,104
2119,19
1474,123
3575,72
2844,132
188,112
1097,23
1836,53
2397,132
3535,149
2432,100
285,50
3199,18
1789,74
1297,172
2597,54
1950,68
3532,181
1670,139
2843,106
1252,3
3057,111
3248,195
1162,85
1576,157
1030,40
167,122
2227,82
2752,76
1828,180
1084,125
2536,54
2598,54
2291,123
1342,65
348,75
2184,5
2153,75
2603,69
1374,29
2630,172
1674,95
2073,68
2853,177
1990,114
2723,18
2331,177
2271,132
2082,59
3516,77
3177,34
1423,17
3583,196
2433,170
2303,2
2959,149
1331,162
2223,103
3255,153
1080,175
325,127
1869,89
2288,70
1935,78
2627,63
2358,119
1363,148
2439,25
106,162
2040,143
170,140
137,109
3364,93
3,98
2891,153
3219,7
2201,189
2362,104
1705,15
164,100
2635,51
3298,56
1637,131
2066,176
2756,89
1390,100
2226,111
3026,124
2294,69
284,58
1359,53
1934,188
3585,21
2885,102
1939,79
2749,159
1887,86
235,56
2532,54
1837,49
1429,75
2904,147
3283,110
214,99
1536,22
3419,148
3198,190
3126,133
1351,170
2277,121
3594,37
3297,36
2970,54
1476,184
2167,145
2742,65
1498,5
1978,198
2309,171
2509,189
2951,6
1774,199
1421,39
199,53
2139,177
1612,117
2886,161
1004,15
2722,68
1463,131
1007,100
3566,81
3406,64
3232,145
3345,189
1517,39
2391,144
1514,198
2149,176
3179,23
1418,104
3036,38
2540,167
3552,93
2642,62
238,88
298,91
3563,2
3335,147
2376,181
2841,3
184,170
2796,6
1146,63
1785,82
2175,81
3597,194
1626,48
1924,43
2118,89
2055,109
269,70
1389,59
2897,79
290,142
3293,16
3570,45
1343,75
2632,148
1012,137
3560,56
1002,80
2684,10
120,162
1437,166
3157,144
1818,141
3598,24
3308,20
1446,145
2077,92
2935,40
1188,167
2447,19
3016,119
2587,134
1621,194
1277,4
1895,146
2985,47
2757,2
2316,140
1575,45
2360,171
3564,67
2590,130
2755,144
2692,31
1484,2
2602,3
3228,98
329,180
1088,174
3284,77
3323,52
3134,83
3303,152
2633,59
1483,93
185,42
288,141
3519,142
1823,181
2468,155
3263,121
2424,61
2801,186
213,175
2921,44
1378,159
2013,136
3010,120
3543,34
2867,179
1956,101
1806,142
3213,170
1644,51
3347,23
1420,152
3324,196
2484,19
1749,56
1922,192
1765,24
3415,119
142,3
1208,35
1754,170
2644,166
1721,140
2944,131
2621,99
3517,32
1693,134
2150,121
1432,38
3539,56
211,98
3238,138
3413,124
1879,26
3022,17
1321,146
1413,142
254,51
1810,149
1275,58
2999,174
350,130
1820,194
2221,39
121,151
2963,115
103,169
2829,138
1345,25
1058,39
3015,118
270,163
1952,110
3605,173
215,110
2563,163
1045,24
1029,46
1549,19
2477,184
1868,95
2472,25
3602,165
2495,72
1710,82
1889,128
3484,142
2268,61
2834,159
1500,48
2079,112
2546,125
1679,145
2403,9
1911,14
2541,15
131,105
2789,144
1318,43
3287,49
249,42
268,188
2141,155
2072,11
2619,117
324,41
1268,106
327,151
1405,109
3014,68
1178,113
2623,159
3093,127
1203,133
236,30
3326,157
1914,77
176,164
1569,145
2838,46
2968,146
3051,37
2107,140
1497,109
316,144
1620,113
2396,40
3224,69
2534,10
2174,80
3285,142
1051,147
2312,191
2941,59
169,23
1959,195
3110,17
3398,70
2501,17
1492,114
1992,140
2213,178
3235,31
2121,132
3184,44
1636,51
342,135
2671,81
1424,192
3611,198
1852,37
3356,147
2457,54
3289,111
3488,186
2726,84
1400,88
2785,26
2636,199
1805,132
1996,24
2522,84
1557,186
1707,110
1172,116
2261,140
123,63
2297,65
2954,161
2577,75
2517,173
2584,158
1368,112
1383,117
1054,151
1049,42
1555,138
2863,126
3442,129
1117,33
1326,156
2004,51
3460,102
3278,77
1631,57
3018,111
2937,90
2063,117
129,192
3192,162
3229,130
3079,102
1669,198
182,8
3242,115
2725,95
1893,90
1740,100
279,150
143,109
1902,115
1278,42
216,137
2527,142
1142,64
2228,117
190,84
2325,87
2070,56
1878,66
3548,24
2824,163
3045,90
1855,8
2414,174
337,105
2906,186
2998,133
3113,179
2375,176
3496,131
3490,140
3032,191
1753,177
3155,79
1199,150
192,28
1929,197
1257,97
1767,20
2194,93
2218,116
3128,166
3075,73
122,194
2272,61
2454,129
250,195
3193,127
3486,195
237,39
1684,170
1032,32
1458,2
3176,97
2579,122
245,167
2431,41
1538,154
1216,23
2931,159
2319,89
3494,98
223,43
1102,97
2401,2
2367,42
1067,48
1844,32
3337,44
2006,41
1755,14
2717,147
1930,130
1712,5
1832,157
2765,108
