diver,trip,predict
11,1,0.771252793314,0.228747206686
11,2,0.597557875658,0.402442124342
11,3,0.880521555432,0.119478444568
11,4,0.933973319085,0.0660266809152
11,5,0.740218732024,0.259781267976
11,6,0.978065062566,0.0219349374339
11,7,0.631193630496,0.368806369504
11,8,0.75234975518,0.24765024482
11,9,0.740753752798,0.259246247202
11,10,0.867263757744,0.132736242256
11,11,0.743864969165,0.256135030835
11,12,0.70943726677,0.29056273323
11,13,0.905972360693,0.0940276393068
11,14,0.88714510751,0.11285489249
11,15,0.549414894037,0.450585105963
11,16,0.868161786159,0.131838213841
11,17,0.457007211742,0.542992788258
11,18,0.787905237865,0.212094762135
11,19,0.859625311364,0.140374688636
11,20,0.784640287231,0.215359712769
11,21,0.762510753128,0.237489246872
11,22,0.946020875998,0.0539791240021
11,23,0.765483309751,0.234516690249
11,24,0.52850675711,0.47149324289
11,25,0.842758237348,0.157241762652
11,26,0.845825419071,0.154174580929
11,27,0.512829131672,0.487170868328
11,28,0.805966801415,0.194033198585
11,29,0.782804283833,0.217195716167
11,30,0.929169875915,0.0708301240848
11,31,0.717197623128,0.282802376872
11,32,0.661373847789,0.338626152211
11,33,0.787037741958,0.212962258042
11,34,0.901444237682,0.098555762318
11,35,0.891505195177,0.108494804823
11,36,0.823782558175,0.176217441825
11,37,0.860889710409,0.139110289591
11,38,0.547837147625,0.452162852375
11,39,0.834270481498,0.165729518502
11,40,0.758524796966,0.241475203034
11,41,0.764659314608,0.235340685392
11,42,0.742448952541,0.257551047459
11,43,0.781015452134,0.218984547866
11,44,0.703965291337,0.296034708663
11,45,0.696572839342,0.303427160658
11,46,0.725088574668,0.274911425332
11,47,0.694085345951,0.305914654049
11,48,0.620714474167,0.379285525833
11,49,0.845333178306,0.154666821694
11,50,0.751530715269,0.248469284731
11,51,0.89336646769,0.10663353231
11,52,0.55814693272,0.44185306728
11,53,0.449642872131,0.550357127869
11,54,0.692187112871,0.307812887129
11,55,0.533678778521,0.466321221479
11,56,0.639742537486,0.360257462514
11,57,0.775364681003,0.224635318997
11,58,0.89157093094,0.10842906906
11,59,0.847997918578,0.152002081422
11,60,0.731619724405,0.268380275595
11,61,0.821390408941,0.178609591059
11,62,0.902944813179,0.097055186821
11,63,0.949900813323,0.0500991866765
11,64,0.692705246696,0.307294753304
11,65,0.394411312821,0.605588687179
11,66,0.865733305909,0.134266694091
11,67,0.915002505616,0.0849974943843
11,68,0.777710397489,0.222289602511
11,69,0.893937627018,0.106062372982
11,70,0.676227519463,0.323772480537
11,71,0.748323686748,0.251676313252
11,72,0.603306105344,0.396693894656
11,73,0.721970006331,0.278029993669
11,74,0.82157164118,0.17842835882
11,75,0.80560512685,0.19439487315
11,76,0.781034351057,0.218965648943
11,77,0.794700425079,0.205299574921
11,78,0.708637836109,0.291362163891
11,79,0.909142934629,0.0908570653711
11,80,0.757492074155,0.242507925845
11,81,0.650424852317,0.349575147683
11,82,0.504172297889,0.495827702111
11,83,0.814749258974,0.185250741026
11,84,0.982053310677,0.0179466893225
11,85,0.836723840015,0.163276159985
11,86,0.646731708575,0.353268291425
11,87,0.588981294238,0.411018705762
11,88,0.473394835366,0.526605164634
11,89,0.76322211813,0.23677788187
11,90,0.755564769939,0.244435230061
11,91,0.826490341379,0.173509658621
11,92,0.862412669435,0.137587330565
11,93,0.823358215426,0.176641784574
11,94,0.895925577963,0.104074422037
11,95,0.873232313072,0.126767686928
11,96,0.783847038967,0.216152961033
11,97,0.686818117551,0.313181882449
11,98,0.857362600024,0.142637399976
11,99,0.557625273687,0.442374726313
11,100,0.903547955435,0.0964520445653
11,101,0.883986371687,0.116013628313
11,102,0.740506382549,0.259493617451
11,103,0.788169792735,0.211830207265
11,104,0.523745202001,0.476254797999
11,105,0.748835035351,0.251164964649
11,106,0.778732515853,0.221267484147
11,107,0.70499243223,0.29500756777
11,108,0.909646994413,0.090353005587
11,109,0.67147411991,0.32852588009
11,110,0.737631401478,0.262368598522
11,111,0.918443478202,0.0815565217981
11,112,0.757019829134,0.242980170866
11,113,0.767041184318,0.232958815682
11,114,0.826729434348,0.173270565652
11,115,0.752709956946,0.247290043054
11,116,0.651791137195,0.348208862805
11,117,0.651758818948,0.348241181052
11,118,0.7421963645,0.2578036355
11,119,0.591572063849,0.408427936151
11,120,0.660206575462,0.339793424538
11,121,0.769789347,0.230210653
11,122,0.731581541587,0.268418458413
11,123,0.913722732032,0.0862772679676
11,124,0.629860439548,0.370139560452
11,125,0.648843088927,0.351156911073
11,126,0.825616175703,0.174383824297
11,127,0.776770952239,0.223229047761
11,128,0.787326078804,0.212673921196
11,129,0.833924331609,0.166075668391
11,130,0.551309745486,0.448690254514
11,131,0.922849668011,0.0771503319894
11,132,0.714258061527,0.285741938473
11,133,0.500327846667,0.499672153333
11,134,0.720211030835,0.279788969165
11,135,0.702053062641,0.297946937359
11,136,0.762096147193,0.237903852807
11,137,0.806042434228,0.193957565772
11,138,0.817065366758,0.182934633242
11,139,0.935379211226,0.0646207887741
11,140,0.379493830999,0.620506169001
11,141,0.729579237467,0.270420762533
11,142,0.736790356356,0.263209643644
11,143,0.92050175254,0.0794982474605
11,144,0.499019756992,0.500980243008
11,145,0.853252562046,0.146747437954
11,146,0.646267484503,0.353732515497
11,147,0.829328374571,0.170671625429
11,148,0.769141545164,0.230858454836
11,149,0.841391131575,0.158608868425
11,150,0.757158173831,0.242841826169
11,151,0.750907290531,0.249092709469
11,152,0.817904936752,0.182095063248
11,153,0.733691945199,0.266308054801
11,154,0.707900432276,0.292099567724
11,155,0.548677996843,0.451322003157
11,156,0.523441149507,0.476558850493
11,157,0.530336233036,0.469663766964
11,158,0.813463418305,0.186536581695
11,159,0.519551068213,0.480448931787
11,160,0.968643657841,0.031356342159
11,161,0.625794197349,0.374205802651
11,162,0.795493616338,0.204506383662
11,163,0.669660934612,0.330339065388
11,164,0.736250165931,0.263749834069
11,165,0.785716797299,0.214283202701
11,166,0.822046020836,0.177953979164
11,167,0.766937948283,0.233062051717
11,168,0.661346093991,0.338653906009
11,169,0.541569718188,0.458430281812
11,170,0.752131225596,0.247868774404
11,171,0.659494366072,0.340505633928
11,172,0.828035177581,0.171964822419
11,173,0.674662744403,0.325337255597
11,174,0.849545727779,0.150454272221
11,175,0.84895663232,0.15104336768
11,176,0.769655615716,0.230344384284
11,177,0.926135626426,0.0738643735743
11,178,0.854811898442,0.145188101558
11,179,0.753132132342,0.246867867658
11,180,0.798496167084,0.201503832916
11,181,0.561816811444,0.438183188556
11,182,0.673843049693,0.326156950307
11,183,0.789664905246,0.210335094754
11,184,0.760488273752,0.239511726248
11,185,0.671597674141,0.328402325859
11,186,0.697494938407,0.302505061593
11,187,0.82995835836,0.17004164164
11,188,0.715146238999,0.284853761001
11,189,0.766769422722,0.233230577278
11,190,0.878318436116,0.121681563884
11,191,0.779224568252,0.220775431748
11,192,0.783111168117,0.216888831883
11,193,0.827736220546,0.172263779454
11,194,0.866384800989,0.133615199011
11,195,0.912702560267,0.0872974397332
11,196,0.941792871353,0.0582071286472
11,197,0.84618663711,0.15381336289
11,198,0.559534622618,0.440465377382
